Tipo de depósito;Posição no depósito;Produto;Descrição breve do produto;UM básica;Qtd.disponível UMB;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA02;2G-02-15A;400609;GANCHO OLHAL AC 18MM 5000DAN;UN;2.550;L2;Utilização livre depósito INVT;3,16;8.058,00;;;0,00000000000000;
GA02;2G-02-15A;401678;TRAFO POT 13,8 3KV 115 REL70 1 0,3P75;UN;71;L2;Utilização livre depósito INVT;2.532,42;179.801,82;;;0,00000000000000;
GA02;2G-02-15B;402824;MED EL 1E 2F 120V 100A GD B;UN;1.440;L2;Utilização livre depósito INVT;59,24;85.305,60;;;0,00000000000000;
GA02;2G-02-15C;402824;MED EL 1E 2F 120V 100A GD B;UN;1.440;L2;Utilização livre depósito INVT;59,24;85.305,60;;;0,00000000000000;
GA02;2G-02-15D;402824;MED EL 1E 2F 120V 100A GD B;UN;1.800;L2;Utilização livre depósito INVT;59,24;106.632,00;;;0,00000000000000;
GA02;2G-02-16A;401308;"TRAFO CRTE 15KV; 10-5A; 0,3C12,5 BARRA";UN;42;L2;Utilização livre depósito INVT;1.440,74;60.511,08;;;0,00000000000000;
GA02;2G-02-16A;401992;"TRAFO CRTE 0,6KV 400-5A; 0,3C12,5 BARRA";UN;143;L2;Utilização livre depósito INVT;408,64;58.435,52;;;0,00000000000000;
GA02;2G-02-16B;402824;MED EL 1E 2F 120V 100A GD B;UN;1.712;L2;Utilização livre depósito INVT;59,24;101.418,88;;;0,00000000000000;
GA02;2G-02-16C;402824;MED EL 1E 2F 120V 100A GD B;UN;856;L2;Utilização livre depósito INVT;59,24;50.709,44;;;0,00000000000000;
GA02;2G-02-16D;402824;MED EL 1E 2F 120V 100A GD B;UN;1.720;L2;Utilização livre depósito INVT;59,24;101.892,80;;;0,00000000000000;
GA02;2G-02-20C;403667;ALCA PREFORM CABO CONC  2X10 + 10;UN;1.600;L2;Utilização livre depósito INVT;7,55;12.080,00;;;0,00000000000000;
GA02;2G-03-06B;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;UN;20;F3;Utilização livre depósito CUST;6,39;127,80;;;0,00000000000000;
GA02;2G-03-06B;801834;ELO FUSIVEL H 1A 500MM;UN;2.192;F3;Utilização livre depósito CUST;5,83;12.779,36;;;0,00000000000000;
GA02;2G-03-06B;801955;ELO FUSIVEL DISTRIB H 2A 500MM;UN;916;F3;Utilização livre depósito CUST;5,89;5.395,24;;;0,00000000000000;
GA02;2G-03-06C;801635;ELO FUSIVEL BOTAO K 65A 500MM;UN;5.124;F3;Utilização livre depósito CUST;13,83;70.864,92;;;0,00000000000000;
GA02;2G-03-06D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-06E;403647;ALCA PREFORM CABO CONC 3X95 +70;UN;525;L2;Utilização livre depósito INVT;39,45;20.711,25;;;0,00000000000000;
GA02;2G-03-06E;403675;ALCA PREFORM CABO CONC  3X25 + 25;UN;325;L2;Utilização livre depósito INVT;10,42;3.386,50;;;0,00000000000000;
GA02;2G-03-07B;401056;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;UN;262;L2;Utilização livre depósito INVT;5,80;1.519,60;;;0,00000000000000;
GA02;2G-03-07B;801215;CONECTOR DER CU 13-34MM2;UN;890;F3;Utilização livre depósito CUST;10,03;8.926,70;;;0,00000000000000;
GA02;2G-03-07B;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;UN;1.747;F3;Utilização livre depósito CUST;5,91;10.324,77;;;0,00000000000000;
GA02;2G-03-07B;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;UN;2.033;F3;Utilização livre depósito CUST;5,88;11.954,04;;;0,00000000000000;
GA02;2G-03-07C;402111;ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM;UN;1.000;L2;Utilização livre depósito INVT;5,83;5.830,00;;;0,00000000000000;
GA02;2G-03-07C;800894;ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM;UN;1.176;F3;Utilização livre depósito CUST;6,13;7.208,88;;;0,00000000000000;
GA02;2G-03-07C;801834;ELO FUSIVEL H 1A 500MM;UN;4.000;F3;Utilização livre depósito CUST;5,83;23.320,00;;;0,00000000000000;
GA02;2G-03-07D;400805;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;UN;1.000;L2;Utilização livre depósito INVT;5,62;5.620,00;;;0,00000000000000;
GA02;2G-03-07D;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;288;L2;Utilização livre depósito INVT;6,83;1.967,04;;;0,00000000000000;
GA02;2G-03-07D;801272;ALCA PREFORM DIST 2AWG 33,63MM2 660MM;UN;390;F3;Utilização livre depósito CUST;4,07;1.587,30;;;0,00000000000000;
GA02;2G-03-07D;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;UN;1.187;F3;Utilização livre depósito CUST;5,91;7.015,17;;;0,00000000000000;
GA02;2G-03-07D;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;UN;1.700;F3;Utilização livre depósito CUST;5,75;9.775,00;;;0,00000000000000;
GA02;2G-03-07E;403580;ALCA PREFORM CABO CONC 3X35 + 35;UN;2.000;L2;Utilização livre depósito INVT;15,45;30.900,00;;;0,00000000000000;
GA02;2G-03-07E;800515;ISOLADOR ANCOR POLIM 15KV 5000DAN;UN;226;F3;Utilização livre depósito CUST;37,50;8.475,00;;;0,00000000000000;
GA02;2G-03-07E;800859;ESTRIBO C/CONEC CUNHA NORM 25~35MM2;UN;988;F3;Utilização livre depósito CUST;20,15;19.908,20;;;0,00000000000000;
GA02;2G-03-08A;802249;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;UN;1.847;F3;Utilização livre depósito CUST;218,19;402.996,93;;;0,00000000000000;
GA02;2G-03-08B;401071;CONECTOR DER CUNHA AL 10MM2-6AWG;UN;67;L2;Utilização livre depósito INVT;7,94;531,98;;;0,00000000000000;
GA02;2G-03-08B;401910;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;UN;497;L2;Utilização livre depósito INVT;9,26;4.602,22;;;0,00000000000000;
GA02;2G-03-08B;402741;ELO FUSIVEL BOTAO K 6A 500MM;UN;748;L2;Utilização livre depósito INVT;7,59;5.677,32;;;0,00000000000000;
GA02;2G-03-08B;800272;CONECTOR CUNHA AZ AL 336,4MCM 336,4MCM;UN;320;F3;Utilização livre depósito CUST;11,90;3.808,00;;;0,00000000000000;
GA02;2G-03-08B;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;UN;598;F3;Utilização livre depósito CUST;5,89;3.522,22;;;0,00000000000000;
GA02;2G-03-08B;801826;ELO FUSIVEL BOTAO K 6A 500MM;UN;2.425;F3;Utilização livre depósito CUST;5,76;13.968,00;;;0,00000000000000;
GA02;2G-03-08C;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;UN;1.569;F3;Utilização livre depósito CUST;5,85;9.178,65;;;0,00000000000000;
GA02;2G-03-08C;801522;ELO FUSIVEL BOTAO K 80A 500MM;UN;725;F3;Utilização livre depósito CUST;14,78;10.715,50;;;0,00000000000000;
GA02;2G-03-08C;801955;ELO FUSIVEL DISTRIB H 2A 500MM;UN;1.600;F3;Utilização livre depósito CUST;5,89;9.424,00;;;0,00000000000000;
GA02;2G-03-08C;802213;ELO FUSIVEL K 30A 500MM;UN;630;F3;Utilização livre depósito CUST;7,06;4.447,80;;;0,00000000000000;
GA02;2G-03-08D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-08D;803365;CONECTOR CUNHA  ESTRIBO 50MM2  70 MM2;UN;517;F3;Utilização livre depósito CUST;32,17;16.631,89;;;0,00000000000000;
GA02;2G-03-08E;408994;ISOLADOR PINO, POLIMERICO COM TRAVAS;UN;400;L2;Utilização livre depósito INVT;25,34;10.136,00;;;0,00000000000000;
GA02;2G-03-09A;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;UN;4.594;F3;Utilização livre depósito CUST;19,03;87.423,82;;;0,00000000000000;
GA02;2G-03-09A;801135;PINO TOPO AC 25MM 389MM 2F 18X32MM;UN;357;F3;Utilização livre depósito CUST;11,42;4.076,94;;;0,00000000000000;
GA02;2G-03-09B;402087;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;UN;741;L2;Utilização livre depósito INVT;6,82;5.053,62;;;0,00000000000000;
GA02;2G-03-09B;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;UN;709;F3;Utilização livre depósito CUST;6,82;4.835,38;;;0,00000000000000;
GA02;2G-03-09B;800557;CONECTOR DER CUNHA ESTRIBO 336,4 MCM;UN;111;F3;Utilização livre depósito CUST;24,97;2.771,67;;;0,00000000000000;
GA02;2G-03-09B;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;UN;1.104;F3;Utilização livre depósito CUST;7,91;8.732,64;;;0,00000000000000;
GA02;2G-03-09B;801215;CONECTOR DER CU 13-34MM2;UN;523;F3;Utilização livre depósito CUST;10,03;5.245,69;;;0,00000000000000;
GA02;2G-03-09C;800280;CONECTOR COMP DER 4/0AWG 3/0-4/0AWG;UN;35;F3;Utilização livre depósito CUST;1,24;43,40;;;0,00000000000000;
GA02;2G-03-09C;800445;CONECTOR DER CUNHA  2/0 1/0 2/0AWG;UN;195;F3;Utilização livre depósito CUST;6,45;1.257,75;;;0,00000000000000;
GA02;2G-03-09C;800880;CONECTOR PERF SIMP 6-35 / 6-35MM2;UN;1.010;F3;Utilização livre depósito CUST;10,22;10.322,20;;;0,00000000000000;
GA02;2G-03-09C;800892;CONECTOR PERF SIMP 10-25 / 16-25MM2;UN;990;F3;Utilização livre depósito CUST;7,54;7.464,60;;;0,00000000000000;
GA02;2G-03-09C;800906;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;UN;312;F3;Utilização livre depósito CUST;10,09;3.148,08;;;0,00000000000000;
GA02;2G-03-09D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-09D;801232;CONECTOR CUNHA AM AL 336,4MCM 336,4MCM;UN;127;F3;Utilização livre depósito CUST;38,98;4.950,46;;;0,00000000000000;
GA02;2G-03-09D;803387;CONECTOR DER CUNHA 3364 C/ 3364 AL AZUL;UN;1.350;F3;Utilização livre depósito CUST;13,08;17.658,00;;;0,00000000000000;
GA02;2G-03-09E;403675;ALCA PREFORM CABO CONC  3X25 + 25;UN;1.050;L2;Utilização livre depósito INVT;10,42;10.941,00;;;0,00000000000000;
GA02;2G-03-10A;400111;ISOLADOR CAST PORC 13,8KV 90MM 3400DAN;UN;234;L2;Utilização livre depósito INVT;4,36;1.020,24;;;0,00000000000000;
GA02;2G-03-10A;400318;CONECTOR AUTO PERF 50-120/4-35MM2;UN;377;L2;Utilização livre depósito INVT;13,60;5.127,20;;;0,00000000000000;
GA02;2G-03-10A;800014;TERMINAL COMPRESSAO OLHAL 120MM2 1F;UN;100;F3;Utilização livre depósito CUST;6,09;609,00;;;0,00000000000000;
GA02;2G-03-10A;800630;ISOLADOR CAST PORC 13,8KV 90MM 3400DAN;UN;325;F3;Utilização livre depósito CUST;3,50;1.137,50;;;0,00000000000000;
GA02;2G-03-10A;800884;CONECTOR CUNHA LIGA AL AZ 120MM2 4/0AWG;UN;2.745;F3;Utilização livre depósito CUST;12,82;35.190,90;;;0,00000000000000;
GA02;2G-03-10B;402230;CONECTOR DER CUNHA AL 1/0AWG 4/0AWG;UN;117;L2;Utilização livre depósito INVT;10,96;1.282,32;;;0,00000000000000;
GA02;2G-03-10B;800291;CONECTOR DER CUNHA AL 1/0AWG 4/0AWG;UN;243;F3;Utilização livre depósito CUST;10,96;2.663,28;;;0,00000000000000;
GA02;2G-03-10B;800564;CONECTOR DER AL 1/0-4/0AWG 1/0-4/0AWG;UN;120;F3;Utilização livre depósito CUST;8,27;992,40;;;0,00000000000000;
GA02;2G-03-10B;800825;CONECTOR PARAL AL 1/0AWG;UN;2.914;F3;Utilização livre depósito CUST;6,16;17.950,24;;;0,00000000000000;
GA02;2G-03-10B;801125;CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU;UN;4;F3;Utilização livre depósito CUST;34,37;137,48;;;0,00000000000000;
GA02;2G-03-10B;803156;CONECTOR DERIV CUNHA 336,4MCM 1/0AWGM;UN;131;F3;Utilização livre depósito CUST;13,62;1.784,22;;;0,00000000000000;
GA02;2G-03-10C;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;132;F3;Utilização livre depósito CUST;317,77;41.945,64;;;0,00000000000000;
GA02;2G-03-10D;800905;CONECTOR DER CUNHA AL 4-2AWG 2AWG;UN;1.174;F3;Utilização livre depósito CUST;8,72;10.237,28;;;0,00000000000000;
GA02;2G-03-10D;802858;CONECTOR DER CUNHA AZ AL 336,4MCM 1/0AWG;UN;1.325;F3;Utilização livre depósito CUST;12,41;16.443,25;;;0,00000000000000;
GA02;2G-03-10E;403675;ALCA PREFORM CABO CONC  3X25 + 25;UN;1.050;L2;Utilização livre depósito INVT;10,42;10.941,00;;;0,00000000000000;
GA02;2G-03-10E;800822;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;1.250;F3;Utilização livre depósito CUST;22,94;28.675,00;;;0,00000000000000;
GA02;2G-03-11A;800944;ISOLADOR RODL PORC 15KV 81X47MM 1350DAN;UN;3.360;F3;Utilização livre depósito CUST;9,13;30.676,80;;;0,00000000000000;
GA02;2G-03-11B;400791;CONECTOR CUNHA AM AL 336,4MCM 336,4MCM;UN;588;L2;Utilização livre depósito INVT;32,61;19.174,68;;;0,00000000000000;
GA02;2G-03-11B;800077;CONECTOR COMP DER 1/0-4/0AWG 9,4-14,3;UN;305;F3;Utilização livre depósito CUST;1,52;463,60;;;0,00000000000000;
GA02;2G-03-11B;800277;CONECTOR DER CU 4-1/0AWG;UN;21;F3;Utilização livre depósito CUST;1,22;25,62;;;0,00000000000000;
GA02;2G-03-11B;801098;ESTRIBO C/CONEC CUNHA 120-185MM2;UN;197;F3;Utilização livre depósito CUST;33,08;6.516,76;;;0,00000000000000;
GA02;2G-03-11B;801182;CONECTOR CUNHA AL 2AWG;UN;1.408;F3;Utilização livre depósito CUST;3,89;5.477,12;;;0,00000000000000;
GA02;2G-03-11B;802138;FITA ISOL ELET 19MMX20M 0,19MM VM;UN;93;F3;Utilização livre depósito CUST;53,44;4.969,92;;;0,00000000000000;
GA02;2G-03-11B;802141;FITA ISOL ELET 19MMX20M 0,19MM AZ;UN;120;F3;Utilização livre depósito CUST;53,44;6.412,80;;;0,00000000000000;
GA02;2G-03-11B;802158;FITA ISOL ELET 19MMX20M 0,19MM BR;UN;145;F3;Utilização livre depósito CUST;53,44;7.748,80;;;0,00000000000000;
GA02;2G-03-11B;802203;FITA ISOL ELET 19MMX20M 0,19MM VD;UN;20;F3;Utilização livre depósito CUST;53,59;1.071,80;;;0,00000000000000;
GA02;2G-03-11C;401034;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;UN;158;L2;Utilização livre depósito INVT;13,03;2.058,74;;;0,00000000000000;
GA02;2G-03-11C;800848;ELO FUSIVEL BOTAO DISTRIB K 100A 500MM;UN;1.467;F3;Utilização livre depósito CUST;15,53;22.782,51;;;0,00000000000000;
GA02;2G-03-11C;802703;ABRACADEIRA 1P;UN;2.193;F3;Utilização livre depósito CUST;0,00;0,00;;;0,00000000000000;
GA02;2G-03-11C;804573;LUVA DE EMENDA TORQUIMÉTRICO 185MM2;UN;249;F3;Utilização livre depósito CUST;317,00;78.933,00;;;0,00000000000000;
GA02;2G-03-11D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-11D;800876;CONECTOR DER CUNHA ESTRIBO 4/0AWG;UN;86;F3;Utilização livre depósito CUST;22,14;1.904,04;;;0,00000000000000;
GA02;2G-03-11D;801011;CONECTOR CU PARAF FEND CAB ATERR 10-95MM;UN;334;F3;Utilização livre depósito CUST;18,52;6.185,68;;;0,00000000000000;
GA02;2G-03-11D;801109;ESTRIBO NORMAL CU EST 2 4AWG;UN;40;F3;Utilização livre depósito CUST;5,81;232,40;;;0,00000000000000;
GA02;2G-03-11D;803379;CONECTOR PERF SIMPLES 10-35/DR 25-35MM²;UN;658;F3;Utilização livre depósito CUST;5,79;3.809,82;;;0,00000000000000;
GA02;2G-03-11E;804115;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;UN;155;F3;Utilização livre depósito CUST;63,31;9.813,05;;;0,00000000000000;
GA02;2G-03-12A;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;UN;2.055;F3;Utilização livre depósito CUST;18,81;38.654,55;;;0,00000000000000;
GA02;2G-03-12B;800287;CONECTOR DER CUNHA AL 10MM2-6AWG;UN;400;F3;Utilização livre depósito CUST;7,94;3.176,00;;;0,00000000000000;
GA02;2G-03-12B;800364;CONECTOR PARAF FEND DER CU 2,5-70MM²;UN;501;F3;Utilização livre depósito CUST;16,07;8.051,07;;;0,00000000000000;
GA02;2G-03-12B;801182;CONECTOR CUNHA AL 2AWG;UN;1.704;F3;Utilização livre depósito CUST;3,89;6.628,56;;;0,00000000000000;
GA02;2G-03-12B;802260;CONECTOR DER CUNHA 336MCM 2/0AWG;UN;70;F3;Utilização livre depósito CUST;8,74;611,80;;;0,00000000000000;
GA02;2G-03-12B;802860;CONECTOR DER CUNHA AZ AL 336,4MCM 2/0AWG;UN;23;F3;Utilização livre depósito CUST;7,73;177,79;;;0,00000000000000;
GA02;2G-03-12B;803313;CONECTOR CUNHA AT 35MM2 E 25MM2 VM;UN;890;F3;Utilização livre depósito CUST;0,01;8,90;;;0,00000000000000;
GA02;2G-03-12C;800202;ELO FUSIVEL BOTAO K 80A 500MM;UN;224;F3;Utilização livre depósito CUST;14,43;3.232,32;;;0,00000000000000;
GA02;2G-03-12C;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;UN;2.277;F3;Utilização livre depósito CUST;7,45;16.963,65;;;0,00000000000000;
GA02;2G-03-12C;801522;ELO FUSIVEL BOTAO K 80A 500MM;UN;1.583;F3;Utilização livre depósito CUST;14,78;23.396,74;;;0,00000000000000;
GA02;2G-03-12D;800470;ABRACADEIRA PA 250X9,0X3,00MM;UN;1.938;F3;Utilização livre depósito CUST;0,46;891,48;;;0,00000000000000;
GA02;2G-03-12D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-12D;804292;PLACA PVC 1MM  DIMENSÃO 250MMX180MM;UN;989;F3;Utilização livre depósito CUST;23,17;22.915,13;;;0,00000000000000;
GA02;2G-03-12E;401857;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;132;L2;Utilização livre depósito INVT;315,60;41.659,20;;;0,00000000000000;
GA02;2G-03-13A;800344;FITA ISOL EPR 0,76X19MM 10M PT;UN;1.179;F3;Utilização livre depósito CUST;29,05;34.249,95;;;0,00000000000000;
GA02;2G-03-13A;800852;FITA ISOLANTE ELET PVC 19X0,19MM 20M PT;UN;1.347;F3;Utilização livre depósito CUST;20,06;27.020,82;;;0,00000000000000;
GA02;2G-03-13A;801311;CONECTOR DER CUNHA AM AL 4/0AWG 336,4MCM;UN;1.536;F3;Utilização livre depósito CUST;30,18;46.356,48;;;0,00000000000000;
GA02;2G-03-13B;801125;CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU;UN;100;F3;Utilização livre depósito CUST;34,37;3.437,00;;;0,00000000000000;
GA02;2G-03-13B;801166;CONECTOR CUNHA AL 4/0(2) AWG;UN;6.107;F3;Utilização livre depósito CUST;4,34;26.504,38;;;0,00000000000000;
GA02;2G-03-13C;800289;CONECTOR PARAL AL 10-2/0AWG (6-70MM2);UN;1.100;F3;Utilização livre depósito CUST;7,38;8.118,00;;;0,00000000000000;
GA02;2G-03-13C;800448;CONECTOR DER CUNHA ESTR AL 336,4MCM 2AWG;UN;691;F3;Utilização livre depósito CUST;22,48;15.533,68;;;0,00000000000000;
GA02;2G-03-13C;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-13D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-13D;802215;ABRACADEIRA BAP 3 1200MMX381MM PARAF;UN;806;F3;Utilização livre depósito CUST;14,09;11.356,54;;;0,00000000000000;
GA02;2G-03-14A;800569;TERMINAL CU CHAVE SEC  70-120MM2;UN;1.131;F3;Utilização livre depósito CUST;154,83;175.112,73;;;0,00000000000000;
GA02;2G-03-14A;801225;PARAFUSO OLH AC 5/8P 24P;UN;342;F3;Utilização livre depósito CUST;29,61;10.126,62;;;0,00000000000000;
GA02;2G-03-14B;400505;CONECTOR CUNHA DE AL 2/0 (1/0) AWG;UN;220;L2;Utilização livre depósito INVT;11,85;2.607,00;;;0,00000000000000;
GA02;2G-03-14B;800070;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;8.719;F3;Utilização livre depósito CUST;1,05;9.154,95;;;0,00000000000000;
GA02;2G-03-14B;800294;CONECTOR PARAL AL 1/0-4/0AWG ET-ELB;UN;2.430;F3;Utilização livre depósito CUST;8,41;20.436,30;;;0,00000000000000;
GA02;2G-03-14B;800681;CARTUCHO MET P/CUNHA AM FEST CALIB 22;UN;2.091;F3;Utilização livre depósito CUST;1,45;3.031,95;;;0,00000000000000;
GA02;2G-03-14B;801020;CARTUCHO FP MET P/CUNHA VM FEST CALIB 22;UN;19.450;F3;Utilização livre depósito CUST;1,63;31.703,50;;;0,00000000000000;
GA02;2G-03-14B;801048;CONECTOR DER CUNHA AL 70MM2;UN;47;F3;Utilização livre depósito CUST;4,23;198,81;;;0,00000000000000;
GA02;2G-03-14B;801195;TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM;UN;500;F3;Utilização livre depósito CUST;0,67;335,00;;;0,00000000000000;
GA02;2G-03-14C;800274;CONECTOR CUNHA DE AL 2/0 (1/0) AWG;UN;2.485;F3;Utilização livre depósito CUST;11,85;29.447,25;;;0,00000000000000;
GA02;2G-03-14C;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-14D;800310;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;1.797;F3;Utilização livre depósito CUST;3,87;6.954,39;;;0,00000000000000;
GA02;2G-03-14D;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;F3;Utilização livre depósito CUST;317,77;20.972,82;;;0,00000000000000;
GA02;2G-03-14D;802804;CONECTOR DER CU 4/0AWG;UN;419;F3;Utilização livre depósito CUST;15,60;6.536,40;;;0,00000000000000;
GA02;2G-03-14D;802892;LUVA EMENDA CB AL COB 50MM2;UN;1.967;F3;Utilização livre depósito CUST;8,58;16.876,86;;;0,00000000000000;
GA02;2G-03-14D;803324;CONECTOR ATERR 35 A 95MM2;UN;188;F3;Utilização livre depósito CUST;17,36;3.263,68;;;0,00000000000000;
GA02;2G-03-14D;803865;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;73;F3;Utilização livre depósito CUST;48,78;3.560,94;;;0,00000000000000;
GA02;2G-03-15D;407096;PROTETOR P/ CABO BT PVC COMP 2000MM;PEÇ;342;L2;Utilização livre depósito INVT;227,47;77.794,74;;;0,00000000000000;
GA02;2G-03-15E;400851;EMENDA PREF COND AL 2/0 AWG 1016MM;UN;1.202;L2;Utilização livre depósito INVT;22,54;27.093,08;;;0,00000000000000;
GA02;2G-03-16A;400192;PARAFUSO CAB QD AC 16MM 250MM;UN;4.078;L2;Utilização livre depósito INVT;14,50;59.131,00;;;0,00000000000000;
GA02;2G-03-16B;404071;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;UN;351;L2;Utilização livre depósito INVT;164,21;57.637,71;;;0,00000000000000;
GA02;2G-03-16B;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;342;L2;Utilização livre depósito INVT;92,12;31.505,04;;;0,00000000000000;
GA02;2G-03-16C;803344;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;1.440;F3;Utilização livre depósito CUST;92,61;133.358,40;;;0,00000000000000;
GA02;2G-03-16D;404071;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;UN;1.060;L2;Utilização livre depósito INVT;164,21;174.062,60;;;0,00000000000000;
GA02;2G-03-17A;401937;SAPATILHA CABO DE ACO 3/8P;UN;12.977;L2;Utilização livre depósito INVT;3,25;42.175,25;;;0,00000000000000;
GA02;2G-03-17A;800668;SAPATILHA CABO DE ACO 3/8P;UN;8.002;F3;Utilização livre depósito CUST;2,84;22.725,68;;;0,00000000000000;
GA02;2G-03-17B;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;720;L2;Utilização livre depósito INVT;92,12;66.326,40;;;0,00000000000000;
GA02;2G-03-17B;804337;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;UN;172;F3;Utilização livre depósito CUST;68,87;11.845,64;;;0,00000000000000;
GA02;2G-03-17B;804422;GRAMPO ANCOR UNIVERSAL 35MM2 A 185MM2;UN;76;F3;Utilização livre depósito CUST;26,31;1.999,56;;;0,00000000000000;
GA02;2G-03-17C;803344;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;1.440;F3;Utilização livre depósito CUST;92,61;133.358,40;;;0,00000000000000;
GA02;2G-03-17D;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;3.500;L2;Utilização livre depósito INVT;6,83;23.905,00;;;0,00000000000000;
GA02;2G-03-18B;403675;ALCA PREFORM CABO CONC  3X25 + 25;UN;620;L2;Utilização livre depósito INVT;10,42;6.460,40;;;0,00000000000000;
GA02;2G-03-18B;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;678;L2;Utilização livre depósito INVT;92,12;62.457,36;;;0,00000000000000;
GA02;2G-03-18B;803344;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;541;F3;Utilização livre depósito CUST;92,61;50.102,01;;;0,00000000000000;
GA02;2G-03-18C;401857;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;L2;Utilização livre depósito INVT;315,60;20.829,60;;;0,00000000000000;
GA02;2G-03-18D;401857;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;66;L2;Utilização livre depósito INVT;315,60;20.829,60;;;0,00000000000000;
GA02;2G-03-18D;403647;ALCA PREFORM CABO CONC 3X95 +70;UN;128;L2;Utilização livre depósito INVT;39,45;5.049,60;;;0,00000000000000;
GA02;2G-03-19A;401678;TRAFO POT 13,8 3KV 115 REL70 1 0,3P75;UN;36;L2;Utilização livre depósito INVT;2.532,42;91.167,12;;;0,00000000000000;
GA02;2G-03-19A;401771;"TRAFO CRTE 15KV; 60-5A; 0,3C12,5 BARRA";UN;23;L2;Utilização livre depósito INVT;1.353,32;31.126,36;;;0,00000000000000;
