Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401116;HASTE ATERRAMENTO CI AC 14,3X2438MM;UN;01/07/2026;1357;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401116;HASTE ATERRAMENTO CI AC 14,3X2438MM;UN;01/01/2026;1358;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401117;ISOLADOR RODL PORC 15KV 81X47MM 1350DAN;UN;01/04/2026;1;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401117;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401117;PARAFUSO CAB QD AC 16MM 250MM;UN;01/06/2026;1;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401117;PARAFUSO OLHAL AC 5/8P 20P;UN;01/07/2026;1;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401117;POSTE CONCRETO TRON CON 13M 1000KGF;UN;01/08/2026;1;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;"TRAFO CRTE 0,6KV;800-5A 0,3C12,5 JANELA";UN;01/04/2026;15;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/05/2026;15;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/06/2026;15;6;23/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/02/2026;16;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 200MM;UN;01/07/2026;17,75;7;27/2026;;ESPECÍFICO;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 200MM;UN;01/08/2026;17,75;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 200MM;UN;01/09/2026;17,75;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 200MM;UN;01/10/2026;17,75;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;LACO LATERAL PREF DUPLO 2/0AWG;UN;01/07/2026;18;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;MANILHA SAPATILHA 5000DAN;UN;01/09/2026;18;9;36/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 230MM;UN;01/03/2026;20;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ESTRIBO BRACO L-EST-01 FOFO 200DAN;UN;01/03/2026;32;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ESTRIBO BRACO L-EST-01 FOFO 200DAN;UN;01/04/2026;32;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ESTRIBO BRACO L-EST-01 FOFO 200DAN;UN;01/05/2026;32;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;POSTE CONC DUPL T 9 M 300 DAN;UN;01/01/2026;50;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;POSTE CONC DUPL T 9 M 300 DAN;UN;01/02/2026;50;2;jun/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;POSTE CONC DUPL T 9 M 300 DAN;UN;01/03/2026;50;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;SUPORTE TIPO T PARA CHAVE/PARA-RAIO;UN;01/04/2026;50;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;CINTA POSTE CIRC ACO 210MM;UN;01/05/2026;50;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;MED EL 3E 4F 120 240V 120A TB GD C;UN;01/06/2026;50;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;ALCA PREFORM CABO CONC  3X16 + 16;UN;01/02/2026;72;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;ALCA PREFORM CABO CONC  3X16 + 16;UN;01/04/2026;72;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;ALCA PREFORM CABO CONC  3X16 + 16;UN;01/06/2026;72;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;ALCA PREFORM CABO CONC 3X95 +70;UN;01/07/2026;75;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;CABO AL CONCENTRICO 3F 3X25+25MM2;UN;01/08/2026;75;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;CABO AL CONCENTRICO 3F 3X25+25MM2;UN;01/09/2026;75;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;401117;CABO CONCENTRICO CU 3X70+70MM;UN;01/10/2026;75;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/07/2026;80;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/08/2026;80;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/09/2026;80;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;401117;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/10/2026;80;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;CONJ MEDICAO P/ BALANCO TRAFO 500A C/ RF;UN;01/08/2026;90;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401117;CABO AL CONCENTRICO 1F 1x16+16MM2;UN;01/10/2026;90;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;CINTA POSTE CIRC ACO 380MM;UN;01/04/2026;95;4;14/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;CONECTOR PERF 15KV 35-70 / 35-70MM2;UN;01/04/2026;113;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;01/03/2026;126;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;01/04/2026;126;4;14/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;01/05/2026;126;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;01/06/2026;126;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;UN;01/02/2026;128;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;ALCA PREFORM 70MM2;UN;01/02/2026;133;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;BUCHA NYLON S8;UN;01/04/2026;133;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;SEALTUBO 1.1/2 FLEX ESP. AÇO CAPA PVC;UN;01/06/2026;133;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;SEALTUBO 1.1/2 FLEX ESP. AÇO CAPA PVC;UN;01/09/2026;133,5;9;36/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;SEALTUBO 1.1/2 FLEX ESP. AÇO CAPA PVC;UN;01/10/2026;133,5;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;PROTETOR P/ CABO BT PVC COMP 2000MM;UN;01/01/2026;135;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CRUZETA POL FBV/RES 2400X112,5X90MM DAT;UN;01/08/2026;144;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;CRUZETA POL FBV/RES 2400X112,5X90MM DAT;UN;01/09/2026;144;9;36/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;MED IN 2E 3F 120 240V 120A TB GD B;UN;01/05/2026;147;5;18/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;MED IN 2E 3F 120 240V 120A TB GD B;UN;01/06/2026;147;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;MED IN 3E 4F 120 240V 200A TB QE GD DR C;UN;01/07/2026;150;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;GRAMPO ANCOR UNIVERSAL 35MM2 A 185MM2;UN;01/08/2026;154,5;8;31/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;TERMINAL A COMP PARA BORNE PINO 95MM;UN;01/05/2026;158;5;18/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;TERMINAL A COMP PARA BORNE PINO 95MM;UN;01/06/2026;158;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401117;ALCA PREFORM CABO CONC  2X25 + 25;UN;01/10/2026;178;10;40/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;UN;01/09/2026;199;9;36/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/07/2026;202;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/08/2026;202;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/09/2026;202;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/10/2026;202;10;40/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/07/2026;211;7;27/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/08/2026;211;8;31/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401117;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/10/2026;211;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;PARAFUSO CAB QD AC 16MM 500MM;UN;01/01/2026;221;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;PARAFUSO CAB QD AC 16MM 500MM;UN;01/02/2026;221;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401117;PARAFUSO CAB QD AC 16MM 500MM;UN;01/03/2026;221;3;out/26;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;TERMINAL CU CHAVE SEC  70-120MM2;UN;01/03/2026;309;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;ISOLADOR CAST PORC 13,8KV 90MM 3400DAN;UN;01/05/2026;332;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;UN;01/01/2026;373;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401117;CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV;UN;01/07/2026;376,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CABO ELET ISOL CU PT 8AWG PVC 750V;UN;01/09/2026;1017;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CABO ELET ISOL CU PT 8AWG PVC 750V;UN;01/10/2026;1017;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CABO ELET ISOL CU PT 8AWG PVC 750V;UN;01/02/2026;1018;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CABO ELET ISOL CU PT 8AWG PVC 750V;UN;01/04/2026;1018;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;ELO FUSIVEL K 50A;UN;01/06/2026;1018;6;23/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;PARAFUSO CAB QD MAQ AC 5/8X8P;UN;01/08/2026;1186;8;31/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CINTA POSTE DUPLO T ACO 230X125MM;UN;01/03/2026;2372;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;UN;01/05/2026;2543;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;ESPACADOR LOSANG CLASSE 15KV C/ GARRAS;UN;01/01/2026;2881;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;401117;ESPACADOR LOSANG CLASSE 15KV C/ GARRAS;UN;01/07/2026;2882;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;SUPORTE TRANSF POSTE DUP T AC 210X115MM;UN;01/07/2026;0,75;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;SUPORTE TRANSF POSTE DUP T AC 210X115MM;UN;01/09/2026;0,75;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401127;ISOLADOR RODL PORC 15KV 81X47MM 1350DAN;UN;01/04/2026;1;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401127;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401127;PARAFUSO CAB QD AC 16MM 250MM;UN;01/06/2026;1;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401127;PARAFUSO OLHAL AC 5/8P 20P;UN;01/07/2026;1;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;401127;POSTE CONCRETO TRON CON 13M 1000KGF;UN;01/08/2026;1;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401127;CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT;UN;01/04/2026;2;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401127;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;UN;01/05/2026;2;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401127;CINTA POSTE CIRC ACO 280MM;UN;01/06/2026;2;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401127;CINTA POSTE CIRC ACO 170MM;UN;01/07/2026;2;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;401127;CINTA POSTE CIRC ACO 240MM;UN;01/08/2026;2;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;CONECTOR PARAF FEND DER CU 2,5-70MM²;UN;01/02/2026;3;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;UN;01/04/2026;3;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;GRAMPO ANCOR CUNHA AL 50MM2 400DAN;UN;01/06/2026;3;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;CHAVE SECC 1P 15KV 630A 110KV 25KA;UN;01/08/2026;3,75;8;31/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;401127;CHAVE SECC 1P 15KV 630A 110KV 25KA;UN;01/10/2026;3,75;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;401127;POSTE CONCRETO TRON CON 9M 600KGF;UN;01/02/2026;6;2;jun/26;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401127;POSTE CONCRETO DUPLO T 9M 1000DAN;UN;01/02/2026;6;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;401127;RELIGADOR 1F AUTOMAT 7,96 KV 100A 6,3kA;UN;01/03/2026;6;3;out/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;401127;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;UN;01/04/2026;6;4;14/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;401127;ISOLADOR ANCOR POLIM 15KV 5000DAN;UN;01/03/2026;7;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;TERMINAL PRESSAO CU 50MM2;UN;01/10/2026;7,75;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;PARAFUSO CAB QD AC 16MM 450MM;UN;01/02/2026;8;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;PARAFUSO CAB QD AC 16MM 450MM;UN;01/03/2026;8;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;401127;PARAFUSO CAB QD AC 16MM 450MM;UN;01/04/2026;8;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;POSTE CONCRETO TRON CON 13M 600DAN;UN;01/04/2026;8;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;PINO ISOLADOR AC 25X294X19MM;UN;01/05/2026;8;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;PINO ISOLADOR AC 25X294X19MM;UN;01/06/2026;8;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/08/2026;8,75;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/09/2026;8,75;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/01/2026;9;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;401127;TRAFO AER 3F 15KV 30KVA 220/127V 7TP;UN;01/06/2026;9;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401127;POSTE FIBRA VIDRO E-CR 9M 300DAN;UN;01/09/2026;9;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401127;TERMINAL PRESSAO CU 120MM2 C/SAPATA;UN;01/10/2026;9;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;401127;AFASTADOR REDE SEC AC 700MM 500MM;UN;01/07/2026;9,75;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;401127;CINTA POSTE CIRC ACO 160MM;UN;01/01/2026;10;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401127;CINTA POSTE CIRC ACO 270MM;UN;01/02/2026;10;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;401127;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;01/04/2026;10;4;14/2026;;;
