Chave;Sequencia;Fornecedor/centro fornecedor;Documento de compras;Item;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;;Data do documento;Material;Texto breve;Início per.validade;Fim da validade;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.do pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;ValFix.(cabeç.);Quantidade prevista;Qtd.prev.pendente;Núm.itens
8001772;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;400;WK;K;GAE;;27/03/2026;800177;CABO ELET FLEXIVEL PVC 750V 2,5MM2 CZ;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;500;0;1
8007411;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;360;WK;K;GAE;;27/03/2026;800741;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;140,90;BRL;1;1.664.118,53;1;1;1
8007681;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;70;WK;K;GAE;;27/03/2026;800768;CABO ELET ISOL AZ 2,5MM2;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;1;1;1
8007682;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;550;WK;K;GAE;;27/03/2026;800768;CABO ELET ISOL AZ 2,5MM2;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;500;0;1
8007981;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;100;WK;K;GAE;;27/03/2026;800798;CABO ELET FLEX 2,5MM VM;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;1;1;1
8007982;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;590;WK;K;GAE;;27/03/2026;800798;CABO ELET FLEX 2,5MM VM;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;500;0;1
8009991;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;210;WK;K;GAE;;27/03/2026;800999;CABO ELET BT 3X10MM2 0,6/1 KV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;28,69;BRL;1;1.664.118,53;1;1;1
8009992;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;520;WK;K;GAE;;27/03/2026;800999;CABO ELET BT 3X10MM2 0,6/1 KV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;28,69;BRL;1;1.664.118,53;200;200;1
8010061;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;220;WK;K;GAE;;27/03/2026;801006;CABO ELET ISOL 4MM2 PVC 750V;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;3,92;BRL;1;1.664.118,53;1;1;1
8010171;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;10;WK;K;GAE;;27/03/2026;801017;CABO ELETR 750V CU SING PVC 1,5MM2 AZUL;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;1,66;BRL;1;1.664.118,53;1;1;1
8010172;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;640;WK;K;GAE;;27/03/2026;801017;CABO ELETR 750V CU SING PVC 1,5MM2 AZUL;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;1,66;BRL;1;1.664.118,53;500;0;1
8011571;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;140;WK;K;GAE;;27/03/2026;801157;CABO ELET FLEXIVEL PVC 750V 2,5MM2 PT;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;1;1;1
8031591;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;40;WK;K;GAE;;27/03/2026;803159;CABO ELET ISOL 1X1,5MM2 CU VD 750V;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;1,66;BRL;1;1.664.118,53;1;1;1
8037701;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;30;WK;K;GAE;;27/03/2026;803770;CABO ELET ISOL 1,5MM2 CINZA;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;1,66;BRL;1;1.664.118,53;1;1;1
8037702;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;610;WK;K;GAE;;27/03/2026;803770;CABO ELET ISOL 1,5MM2 CINZA;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;1,66;BRL;1;1.664.118,53;500;0;1
8048941;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;380;WK;K;GAE;;27/03/2026;804894;CABO ELET CU 185MM2 90°XLPE 0,6/1KV;27/03/2026;27/07/2026;MC20101;;;;CDFL;CUST;0;M;0;M;203,90;BRL;1;1.664.118,53;1;1;1
8051941;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;170;WK;K;GAE;;27/03/2026;805194;CABO ELET FLEXIVEL PVC 750V 2,5MM2 VD;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;2,45;BRL;1;1.664.118,53;1;1;1
8053411;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;330;WK;K;GAE;;27/03/2026;805341;CABO ELET CU 35MM2 VERM FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;INVT;0;M;0;M;30,94;BRL;1;1.664.118,53;1;1;1
8053412;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;440;WK;K;GAE;;27/03/2026;805341;CABO ELET CU 35MM2 VERM FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;30,94;BRL;1;1.664.118,53;500;0;1
8053421;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;310;WK;K;GAE;;27/03/2026;805342;CABO ELET CU 35MM2 PR FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;30,94;BRL;1;1.664.118,53;1;1;1
8053422;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;420;WK;K;GAE;;27/03/2026;805342;CABO ELET CU 35MM2 PR FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;30,94;BRL;1;1.664.118,53;500;0;1
8053431;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;320;WK;K;GAE;;27/03/2026;805343;CABO ELET CU 35MM2 VD FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;30,94;BRL;1;1.664.118,53;1;1;1
8053432;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;430;WK;K;GAE;;27/03/2026;805343;CABO ELET CU 35MM2 VD FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;30,94;BRL;1;1.664.118,53;200;0;1
8053441;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;260;WK;K;GAE;;27/03/2026;805344;CABO ELET CU 25MM2 VERM FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;1;1;1
8053442;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;470;WK;K;GAE;;27/03/2026;805344;CABO ELET CU 25MM2 VERM FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;500;0;1
8053451;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;250;WK;K;GAE;;27/03/2026;805345;CABO ELET CU 25MM2 AZUL FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;1;1;1
8053452;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;460;WK;K;GAE;;27/03/2026;805345;CABO ELET CU 25MM2 AZUL FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;500;0;1
8053461;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;280;WK;K;GAE;;27/03/2026;805346;CABO ELETR CU 25MM2 PR FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;1;1;1
8053462;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;450;WK;K;GAE;;27/03/2026;805346;CABO ELETR CU 25MM2 PR FLEXIVEL 750V;27/03/2026;27/07/2026;MC01501;;;;CDFL;CUST;0;M;0;M;20,30;BRL;1;1.664.118,53;200;0;1
8054011;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;190;WK;K;GAE;;27/03/2026;805401;CABO ELET BT 2X10MM2 0,6/1kV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;19,74;BRL;1;1.664.118,53;1;1;1
8054012;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;500;WK;K;GAE;;27/03/2026;805401;CABO ELET BT 2X10MM2 0,6/1kV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;M;0;M;19,74;BRL;1;1.664.118,53;200;0;1
8055011;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;200;WK;K;GAE;;27/03/2026;805501;CABO ELET FLEXIVEL 3X6MM2 PRETO 0,6/1KV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;UN;0;UN;18,44;BRL;1;1.664.118,53;1;1;1
8055012;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003560;510;WK;K;GAE;;27/03/2026;805501;CABO ELET FLEXIVEL 3X6MM2 PRETO 0,6/1KV;27/03/2026;27/07/2026;MC10101;;;;CDFL;CUST;0;UN;0;UN;18,44;BRL;1;1.664.118,53;200;0;1
4007331;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;40;WK;K;GAE;;01/04/2026;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;68,87;BRL;1;136.628,95;1;1;1
4007332;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;60;WK;K;GAE;;01/04/2026;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;02/04/2026;02/08/2026;MC10101;;;;CDFL;INVT;0;M;0;M;68,87;BRL;1;136.628,95;150;0;1
4008131;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;20;WK;K;GAE;;01/04/2026;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;02/04/2026;02/08/2026;MC10101;;;;CDFL;INVT;0;M;0;M;5,26;BRL;1;136.628,95;1;1;1
8001581;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;10;WK;K;GAE;;01/04/2026;800158;CABO ELETRICO ISOLADO SINGELO 6MM2;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;5,26;BRL;1;136.628,95;1;1;1
8004261;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;30;WK;K;GAE;;01/04/2026;800426;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;68,87;BRL;1;136.628,95;1;1;1
8004262;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;70;WK;K;GAE;;01/04/2026;800426;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;68,87;BRL;1;136.628,95;250;0;1
8012741;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;50;WK;K;GAE;;01/04/2026;801274;CABO ELET ISOL CU PT 8AWG PVC 750V;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;6,06;BRL;1;136.628,95;1;1;1
8012742;2;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003565;80;WK;K;GAE;;01/04/2026;801274;CABO ELET ISOL CU PT 8AWG PVC 750V;02/04/2026;02/08/2026;MC10101;;;;CDFL;CUST;0;M;0;M;6,06;BRL;1;136.628,95;1.200;0;1
4035131;1;1009099    SAFELOCK PRODUTOS DE SEGURANCA INDU;4600003318;10;WK;K;A12;;04/08/2025;403513;ENVELOPE DE PLAST COM FECHO DE SEG;06/08/2025;06/08/2026;MC12503;;;;CDFL;INVT;0;UN;0;UN;4,35;BRL;1;77.660,55;17.853;7.853;1
4001921;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;170;WK;K;A03;;13/03/2025;400192;PARAFUSO CAB QD AC 16MM 250MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;10,87;BRL;1;1.376.407,29;1.750;729;1
4001931;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;80;WK;K;A03;;13/03/2025;400193;PARAFUSO OLHAL AC 5/8P 20P;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;29,86;BRL;1;907.319,54;6.577;2.356;1
4008271;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;70;WK;K;A03;;13/03/2025;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;2,93;BRL;1;907.319,54;86.557;0;1
4009301;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;140;WK;K;A03;;13/03/2025;400930;PARAFUSO CAB ABA AC 10MM 115MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;2,52;BRL;1;1.376.407,29;17.383;0;1
4009451;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;190;WK;K;A03;;13/03/2025;400945;PARAFUSO CAB ABA PESC QD EM AC 5/8PX45MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;4,16;BRL;1;1.376.407,29;652;153;1
4009511;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;200;WK;K;A03;;13/03/2025;400951;PARAFUSO MAQ CAB QD AC 5/8X24P;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;28,61;BRL;1;1.376.407,29;87;0;1
4010861;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;210;WK;K;A03;;13/03/2025;401086;PARAFUSO CAB QD MAQ AC 5/8X6P;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;7,75;BRL;1;1.376.407,29;13;0;1
4011311;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;130;WK;K;A03;;13/03/2025;401131;PARAFUSO CAB QD AC 16MM 225MM 300MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;11,98;BRL;1;1.376.407,29;44.048;0;1
4011551;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;160;WK;K;A03;;13/03/2025;401155;PARAFUSO CAB QD AC 16MM 500MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;19,99;BRL;1;1.376.407,29;2.045;755;1
4012391;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;150;WK;K;A03;;13/03/2025;401239;PARAFUSO CAB QD AC 16MM 450MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;22,05;BRL;1;1.376.407,29;17.575;0;1
4014971;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;110;WK;K;A03;;13/03/2025;401497;ARRUELA PRES AC PARAF 3/8P 15MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;1,99;BRL;1;907.319,54;1.920;0;1
4017061;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;180;WK;K;A03;;13/03/2025;401706;PARAFUSO CAB QD AC 16MM 2P 350MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;13,99;BRL;1;1.376.407,29;600;0;1
4017631;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;120;WK;K;A03;;13/03/2025;401763;PARAFUSO OLH AC 5/8P 650MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;37,61;BRL;1;907.319,54;441;0;1
4024011;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;90;WK;K;A03;;13/03/2025;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;14/03/2025;11/08/2026;MC10902;;;;CDFL;INVT;0;UN;0;UN;28,58;BRL;1;907.319,54;4.508;0;1
4024481;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;100;WK;K;A03;;13/03/2025;402448;PARAFUSO OLH AC 5/8P 24P;14/03/2025;11/08/2026;MC01301;;;;CDFL;INVT;0;UN;0;UN;29,89;BRL;1;907.319,54;645;0;1
4054871;1;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;4600003265;20;WK;K;GAE;;30/06/2025;405487;TERMINAL TUBULAR CU ESTANHADO 25MM2 AZ;17/07/2025;11/08/2026;MC10401;;;;CDFL;INVT;0;UN;0;UN;0,74;BRL;1;222.392,30;196.825;0;1
4054911;1;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;4600003265;30;WK;K;GAE;;30/06/2025;405491;TERMINAL TUBULAR CU ESTANHADO 35MM2;17/07/2025;11/08/2026;MC10401;;;;CDFL;INVT;0;UN;0;UN;0,98;BRL;1;222.392,30;45.085;0;1
4075961;1;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;4600003265;10;WK;K;GAE;;30/06/2025;407596;TERMINAL OLHAL COMPRESSAO 120MM²;17/07/2025;11/08/2026;MC00901;;;;CDFL;INVT;0;UN;0;UN;13,43;BRL;1;222.392,30;2.400;0;1
8001181;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;40;WK;K;A03;;13/03/2025;800118;PARAFUSO CAB QD AC 16MM 500MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;19,99;BRL;1;1.376.407,29;2.753;2.477;1
8001191;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;10;WK;K;A03;;13/03/2025;800119;PARAFUSO CAB QD AC 16MM 225MM 300MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;11,98;BRL;1;1.376.407,29;11.400;6.049;1
8005201;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;100;WK;K;A03;;13/03/2025;800520;PARAFUSO CAB QD MAQ AC 5/8X16P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;16,75;BRL;1;1.376.407,29;122;0;1
8005281;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;60;WK;K;A03;;13/03/2025;800528;PARAFUSO OLH AC 5/8P 650MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;37,61;BRL;1;907.319,54;919;320;1
8005361;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;80;WK;K;A03;;13/03/2025;800536;PARAFUSO MAQ CAB QD AC 5/8X24P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;28,61;BRL;1;1.376.407,29;205;205;1
8006511;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;70;WK;K;A03;;13/03/2025;800651;PARAFUSO CAB ABA PESC QD EM AC 5/8PX45MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;4,16;BRL;1;1.376.407,29;228;228;1
8007221;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;90;WK;K;A03;;13/03/2025;800722;PARAFUSO CAB ABA AC 16MM 125MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;5,95;BRL;1;1.376.407,29;248;132;1
8009221;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;30;WK;K;A03;;13/03/2025;800922;PARAFUSO CAB QD AC 16MM 450MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;22,05;BRL;1;1.376.407,29;4.276;0;1
8009291;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;50;WK;K;A03;;13/03/2025;800929;PARAFUSO CAB QD AC 16MM 250MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;10,87;BRL;1;1.376.407,29;436;0;1
8009821;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;20;WK;K;A03;;13/03/2025;800982;PARAFUSO OLHAL AC 5/8P 20P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;29,86;BRL;1;907.319,54;3.696;0;1
8010471;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;10;WK;K;A03;;13/03/2025;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;2,93;BRL;1;907.319,54;15.308;0;1
8010641;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;20;WK;K;A03;;13/03/2025;801064;PARAFUSO CAB ABA AC 10MM 115MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;2,52;BRL;1;1.376.407,29;11.034;0;1
8011641;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;30;WK;K;A03;;13/03/2025;801164;PINO ISOLADOR POLIMERICO AC 15KV 200MM;14/03/2025;11/08/2026;MC10902;;;;CDFL;CUST;0;UN;0;UN;28,58;BRL;1;907.319,54;1.757;669;1
8011911;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;110;WK;K;A03;;13/03/2025;801191;PARAFUSO CAB QD MAQ AC 5/8X6P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;7,75;BRL;1;1.376.407,29;103;98;1
8012171;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;40;WK;K;A03;;13/03/2025;801217;ARRUELA QD AC 17,00MM 50,00MM 5,00MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,86;BRL;1;907.319,54;3.096;3.096;1
8012251;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003061;50;WK;K;A03;;13/03/2025;801225;PARAFUSO OLH AC 5/8P 24P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;29,89;BRL;1;907.319,54;1.440;513;1
8013471;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;120;WK;K;A03;;13/03/2025;801347;PARAFUSO CAB QD MAQ AC 5/8X8P;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;9,31;BRL;1;1.376.407,29;69;69;1
8013911;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003060;60;WK;K;A03;;13/03/2025;801391;PARAFUSO CAB QD AC 16MM 2P 350MM;14/03/2025;11/08/2026;MC01301;;;;CDFL;CUST;0;UN;0;UN;13,99;BRL;1;1.376.407,29;972;57;1
4000201;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;50;WK;K;A03;;17/03/2025;400020;SUPORTE TRANSF POSTE MAD AC 15-75KV;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;94,71;BRL;1;968.010,21;500;500;1
4009081;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;10;WK;K;A03;;17/03/2025;400908;MAO FRANCESA BECO AC 1970MM 45X45X45MM;19/03/2025;16/08/2026;MC10701;;;;CDFL;INVT;0;UN;0;UN;81,22;BRL;1;968.010,21;2.930;237;1
4010141;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;140;WK;K;A03;;17/03/2025;401014;SUPORTE TRANSF POSTE CIRC AC 280MM;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;154,81;BRL;1;968.010,21;84;84;1
4011171;1;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;4600003078;10;WK;K;A03;;17/03/2025;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;19/03/2025;16/08/2026;MC10701;;;;CDFL;INVT;0;UN;0;UN;19,85;BRL;1;305.670,15;10.246;726;1
4014851;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;40;WK;K;A03;;17/03/2025;401485;BRACO SUPORTE TIPO C 580X365MM 851/6;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;131,96;BRL;1;968.010,21;805;70;1
4016571;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;80;WK;K;A03;;17/03/2025;401657;MAO FRANCESA BECO AC 2135MM 35MMX5MM;19/03/2025;16/08/2026;MC10701;;;;CDFL;INVT;0;UN;0;UN;119,32;BRL;1;968.010,21;53;0;1
4016831;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;180;WK;K;A03;;17/03/2025;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;149,79;BRL;1;968.010,21;5;5;1
4017091;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;150;WK;K;A03;;17/03/2025;401709;SUPORTE TRANSF POSTE CIRC AC 290MM;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;156,03;BRL;1;968.010,21;84;84;1
4018441;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;70;WK;K;A03;;17/03/2025;401844;PERFIL U PARA REDE COMPACTA;19/03/2025;16/08/2026;MC01206;;;;CDFL;INVT;0;UN;0;UN;125,56;BRL;1;968.010,21;491;0;1
4020171;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;100;WK;K;A03;;17/03/2025;402017;SUPORTE TRANSF POSTE DUP T AC 210X125MM;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;142,03;BRL;1;968.010,21;128;0;1
4021061;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003077;20;WK;K;A03;;17/03/2025;402106;BRACO L A1010/1020 3/8P16P;19/03/2025;16/08/2026;MC12002;;;;CDFL;INVT;0;UN;0;UN;70,68;BRL;1;968.010,21;1.184;225;1
