Tipo de depósito;Posição no depósito;Qtd.disponível UMB;UM básica;Produto;Descrição breve do produto;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA02;2G-04-09A;929;UN;405482;TERMINAL COMPRESSAO OLHAL ESTANHAD 95MM2;L2;Utilização livre depósito INVT;11,74;10.906,46;;;0,00000000000000;
GA02;2G-04-09A;2.208;UN;405493;TERMINAL TUBULAR CU ESTANHADO 70MM3;L2;Utilização livre depósito INVT;6,39;14.109,12;;;0,00000000000000;
GA02;2G-04-09A;190;UN;409257;TERMINAL A COMP OLHAL BIMETALICO 120MM2;L2;Utilização livre depósito INVT;46,79;8.890,10;;;0,00000000000000;
GA02;2G-04-09B;1.397;UN;400507;CONECTOR PARAL AL 10-2/0AWG (6-70MM2);L2;Utilização livre depósito INVT;7,03;9.820,91;;;0,00000000000000;
GA02;2G-04-09B;14;UN;401034;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;L2;Utilização livre depósito INVT;12,77;178,78;;;0,00000000000000;
GA02;2G-04-09B;156;UN;403559;CONECTOR TIPO CUNHA  35MM  1/0 AWG;L2;Utilização livre depósito INVT;10,85;1.692,60;;;0,00000000000000;
GA02;2G-04-09B;82;UN;403710;CONECTOR DER CUNHA 336MCM 2/0AWG;L2;Utilização livre depósito INVT;8,74;716,68;;;0,00000000000000;
GA02;2G-04-09B;1.100;UN;404222;TERMINAL PRE ISOL PIN TUB  6MM-10AWG AM;L2;Utilização livre depósito INVT;0,73;803,00;;;0,00000000000000;
GA02;2G-04-09B;18;UN;405984;CONECTOR PARAFUSO FENDIDO 50MM;L2;Utilização livre depósito INVT;0,01;0,18;;;0,00000000000000;
GA02;2G-04-09D;5.000;UN;405539;CONECTOR PERF PRINC 16-120 DER 4-36 1AMP;L2;Utilização livre depósito INVT;18,97;94.850,00;;;0,00000000000000;
GA02;2G-04-10A;167;UN;400534;CONECTOR CU PARAF FEND CAB ATERR 10-95MM;L2;Utilização livre depósito INVT;19,57;3.268,19;;;0,00000000000000;
GA02;2G-04-10A;15;UN;400797;CONECTOR DER CUNHA AL 2/0AWG 336,4MCM;L2;Utilização livre depósito INVT;22,44;336,60;;;0,00000000000000;
GA02;2G-04-10A;311;UN;401500;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;L2;Utilização livre depósito INVT;11,35;3.529,85;;;0,00000000000000;
GA02;2G-04-10A;75;UN;402085;CONECTOR DER CUNHA  2/0 1/0 2/0AWG;L2;Utilização livre depósito INVT;6,45;483,75;;;0,00000000000000;
GA02;2G-04-10A;75;UN;402230;CONECTOR DER CUNHA AL 1/0AWG 4/0AWG;L2;Utilização livre depósito INVT;10,87;815,25;;;0,00000000000000;
GA02;2G-04-10A;316;UN;402365;CONECTOR DER AL 1/0-4/0AWG 1/0-4/0AWG;L2;Utilização livre depósito INVT;20,00;6.320,00;;;0,00000000000000;
GA02;2G-04-10A;8.538;UN;403696;CONECTOR CB-BAR 35MM2;L2;Utilização livre depósito INVT;9,27;79.147,26;;;0,00000000000000;
GA02;2G-04-10A;112;UN;403807;TERMINAL PRESSAO CU 95MM2 C/SAPATA;L2;Utilização livre depósito INVT;64,13;7.182,56;;;0,00000000000000;
GA02;2G-04-10A;288;UN;407128;TERMINAL COMP OLHAL BIMETÁLICO 95MM2;L2;Utilização livre depósito INVT;24,47;7.047,36;;;0,00000000000000;
GA02;2G-04-10B;2.250;UN;400793;CONECTOR PERF SIMP 6-35 / 6-35MM2;L2;Utilização livre depósito INVT;10,89;24.502,50;;;0,00000000000000;
GA02;2G-04-10B;68.066;UN;401773;TERMINAL TUBULAR CU ESTANHADO 10MM2;L2;Utilização livre depósito INVT;1,08;73.511,28;;;0,00000000000000;
GA02;2G-04-10B;50.000;UN;404040;ABRACADEIRA PLAS UV 150X3,50MM;L2;Utilização livre depósito INVT;0,14;7.000,00;;;0,00000000000000;
GA02;2G-04-10D;14.400;UN;407127;TERMINAL COMP OLHAL BIMETÁLICO 50MM2;L2;Utilização livre depósito INVT;25,31;364.464,00;;;0,00000000000000;
GA02;2G-04-10E;1.000;UN;401116;ISOLADOR ANCOR POLIM 15KV 5000DAN;L2;Utilização livre depósito INVT;36,55;36.550,00;;;0,00000000000000;
GA02;2G-04-11A;237;UN;401050;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;L2;Utilização livre depósito INVT;3,87;917,19;;;0,00000000000000;
GA02;2G-04-11A;9.600;UN;401285;TERMINAL TUBULAR COMPRESSAO 70MM2;L2;Utilização livre depósito INVT;6,15;59.040,00;;;0,00000000000000;
GA02;2G-04-11A;1.453;UN;402646;ABRACADEIRA PA 250X9,0X3,00MM;L2;Utilização livre depósito INVT;0,46;668,38;;;0,00000000000000;
GA02;2G-04-11A;8.581;UN;403961;ABRACADEIRA PA 200X2,5MM;L2;Utilização livre depósito INVT;0,04;343,24;;;0,00000000000000;
GA02;2G-04-11A;52.098;UN;404040;ABRACADEIRA PLAS UV 150X3,50MM;L2;Utilização livre depósito INVT;0,14;7.293,72;;;0,00000000000000;
GA02;2G-04-11A;97;UN;409203;LUVA DE EMENDA TORQUIMÉTRICO 185MM2;L2;Utilização livre depósito INVT;317,00;30.749,00;;;0,00000000000000;
GA02;2G-04-11B;779;UN;400778;CONECTOR DER AL 2(7) 1(7) 2AWG;L2;Utilização livre depósito INVT;5,26;4.097,54;;;0,00000000000000;
GA02;2G-04-11B;344;UN;401451;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;L2;Utilização livre depósito INVT;23,65;8.135,60;;;0,00000000000000;
GA02;2G-04-11C;291;UN;404733;CONECTOR CUNHA  ESTRIBO 50MM2 70MM2;L2;Utilização livre depósito INVT;38,60;11.232,60;;;0,00000000000000;
GA02;2G-04-11D;3.560;UN;400778;CONECTOR DER AL 2(7) 1(7) 2AWG;L2;Utilização livre depósito INVT;5,26;18.725,60;;;0,00000000000000;
GA02;2G-04-11E;1.000;UN;401116;ISOLADOR ANCOR POLIM 15KV 5000DAN;L2;Utilização livre depósito INVT;36,55;36.550,00;;;0,00000000000000;
GA02;2G-04-12A;23;UN;400133;LUVA EMENDA COMPR CB MAGNOLIA 954MCM;L2;Utilização livre depósito INVT;538,90;12.394,70;;;0,00000000000000;
GA02;2G-04-12A;900;UN;401471;CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU;L2;Utilização livre depósito INVT;31,73;28.557,00;;;0,00000000000000;
GA02;2G-04-12A;719;UN;403558;CONECTOR TIPO CUNHA  50MM  1/0 AWG;L2;Utilização livre depósito INVT;10,83;7.786,77;;;0,00000000000000;
GA02;2G-04-12A;18.483;UN;405488;TERMINAL COMPRESSAO OLHAL ESTAN 10MM2 M6;L2;Utilização livre depósito INVT;0,94;17.374,02;;;0,00000000000000;
GA02;2G-04-12A;11.401;UN;405489;TERMINAL COMPRESSAO OLHAL ESTAN 16MM2 M6;L2;Utilização livre depósito INVT;1,51;17.215,51;;;0,00000000000000;
GA02;2G-04-12A;525;UN;405495;TERMINAL COMPRESSAO OLHAL ESTANHAD 35MM2;L2;Utilização livre depósito INVT;2,99;1.569,75;;;0,00000000000000;
GA02;2G-04-12B;616;UN;400531;CONECTOR DER CUNHA AL VER 2AWG;L2;Utilização livre depósito INVT;2,63;1.620,08;;;0,00000000000000;
GA02;2G-04-12B;3.733;UN;400809;CARTUCHO FP MET P/CUNHA VM FEST CALIB 22;L2;Utilização livre depósito INVT;1,63;6.084,79;;;0,00000000000000;
GA02;2G-04-12B;549;UN;401449;CONECTOR CUNHA AL 4/0(2) AWG;L2;Utilização livre depósito INVT;4,34;2.382,66;;;0,00000000000000;
GA02;2G-04-12B;46;UN;401463;CONECTOR DER CUNHA AL 2/0-3/0 1/0-2AWG;L2;Utilização livre depósito INVT;6,27;288,42;;;0,00000000000000;
GA02;2G-04-12B;10.024;UN;401870;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;L2;Utilização livre depósito INVT;1,02;10.224,48;;;0,00000000000000;
GA02;2G-04-12B;1.045;UN;401874;CARTUCHO MET P/CUNHA AM FEST CALIB 22;L2;Utilização livre depósito INVT;1,27;1.327,15;;;0,00000000000000;
GA02;2G-04-12B;548;UN;401895;CONECTOR DER CUNHA AL 70MM2;L2;Utilização livre depósito INVT;4,23;2.318,04;;;0,00000000000000;
GA02;2G-04-12B;653;UN;403683;CONECTOR DER CUNHA AZ AL 336,4MCM 2/0AWG;L2;Utilização livre depósito INVT;7,73;5.047,69;;;0,00000000000000;
GA02;2G-04-12D;4.800;UN;400778;CONECTOR DER AL 2(7) 1(7) 2AWG;L2;Utilização livre depósito INVT;5,26;25.248,00;;;0,00000000000000;
GA02;2G-04-13A;831;UN;400532;CONECTOR DER CUNHA AL 2AWG 1/0AWG;L2;Utilização livre depósito INVT;2,65;2.202,15;;;0,00000000000000;
GA02;2G-04-13A;1.660;UN;401694;TERMINAL COMPRESSAO OLHAL CU 95MM2;L2;Utilização livre depósito INVT;8,89;14.757,40;;;0,00000000000000;
GA02;2G-04-13A;1.321;UN;402059;CONECTOR PARAL AL 1/0AWG;L2;Utilização livre depósito INVT;31,31;41.360,51;;;0,00000000000000;
GA02;2G-04-13B;2.174;UN;402260;CONECTOR CUNHA CU 5/8P 25-35MM;L2;Utilização livre depósito INVT;4,94;10.739,56;;;0,00000000000000;
GA02;2G-04-13B;5.328;UN;402268;CONECTOR CUNHA S/CART 25X25-0MM2 CCR III;L2;Utilização livre depósito INVT;0,86;4.582,08;;;0,00000000000000;
GA02;2G-04-13B;1.631;UN;402354;CONECTOR CUNHA AT AL VM 25-50MM2;L2;Utilização livre depósito INVT;5,25;8.562,75;;;0,00000000000000;
GA02;2G-04-14A;1.412;UN;402587;FITA ISOL EPR 0,76X19MM 10M PT;L2;Utilização livre depósito INVT;29,70;41.936,40;;;0,00000000000000;
GA02;2G-04-14A;597;UN;801311;CONECTOR DER CUNHA AM AL 4/0AWG 336,4MCM;F3;Utilização livre depósito CUST;30,18;18.017,46;;;0,00000000000000;
GA02;2G-04-14B;92;UN;401116;ISOLADOR ANCOR POLIM 15KV 5000DAN;L2;Utilização livre depósito INVT;36,55;3.362,60;;;0,00000000000000;
GA02;2G-04-14D;9.900;UN;401449;CONECTOR CUNHA AL 4/0(2) AWG;L2;Utilização livre depósito INVT;4,34;42.966,00;;;0,00000000000000;
GA02;2G-04-14E;1.000;UN;401105;LACO LATERAL DUPLO 4/0AWG;L2;Utilização livre depósito INVT;3,21;3.210,00;;;0,00000000000000;
GA02;2G-04-14E;202.496;UN;402027;TERMINAL TUBULAR CU ESTANHADO 16MM2 AZ;L2;Utilização livre depósito INVT;1,29;261.219,84;;;0,00000000000000;
GA02;2G-04-15E;628;UN;408172;ALCA PREFORM CABO CONC 3X95 +50;L2;Utilização livre depósito INVT;20,21;12.691,88;;;0,00000000000000;
GA02;2G-04-16A;12;UN;802246;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;F3;Utilização livre depósito CUST;165,38;1.984,56;;;0,00000000000000;
GA02;2G-04-16A;292;UN;805459;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;F3;Utilização livre depósito CUST;164,72;48.098,24;;;0,00000000000000;
GA02;2G-04-16B;7.500;UN;400793;CONECTOR PERF SIMP 6-35 / 6-35MM2;L2;Utilização livre depósito INVT;10,89;81.675,00;;;0,00000000000000;
GA02;2G-04-17A;1.167;UN;401155;PARAFUSO CAB QD AC 16MM 500MM;L2;Utilização livre depósito INVT;14,63;17.073,21;;;0,00000000000000;
GA02;2G-04-17B;1.600;UN;404741;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;L2;Utilização livre depósito INVT;68,87;110.192,00;;;0,00000000000000;
GA02;2G-04-17C;1.600;UN;404741;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;L2;Utilização livre depósito INVT;68,87;110.192,00;;;0,00000000000000;
GA02;2G-04-17D;1.600;UN;404741;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;L2;Utilização livre depósito INVT;68,87;110.192,00;;;0,00000000000000;
GA02;2G-04-18A;1.040;UN;400954;PARAFUSO CAB QD MAQ AC 5/8X20P;L2;Utilização livre depósito INVT;18,95;19.708,00;;;0,00000000000000;
GA02;2G-04-18A;362;UN;404740;CONECTOR PERF 15KV 35-70 / 35-70MM2;L2;Utilização livre depósito INVT;77,04;27.888,48;;;0,00000000000000;
GA02;2G-04-18A;494;UN;805459;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;F3;Utilização livre depósito CUST;164,72;81.371,68;;;0,00000000000000;
GA02;2G-04-18D;1.600;UN;404741;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;L2;Utilização livre depósito INVT;68,87;110.192,00;;;0,00000000000000;
GA02;2G-04-19A;139;UN;400655;GRAMPO ANCOR CUNHA AL 185MM2 400DAN;L2;Utilização livre depósito INVT;42,78;5.946,42;;;0,00000000000000;
GA02;2G-04-19A;191;UN;404741;CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO;L2;Utilização livre depósito INVT;68,87;13.154,17;;;0,00000000000000;
GA02;2G-04-19A;874;UN;800215;ARRUELA LIS 3/8P 1119;F3;Utilização livre depósito CUST;0,44;384,56;;;0,00000000000000;
GA02;2G-04-19A;83;UN;801331;ESTRIBO BRACO L AC 200DAN;F3;Utilização livre depósito CUST;23,18;1.923,94;;;0,00000000000000;
GA02;2G-04-19D;1.000;UN;401116;ISOLADOR ANCOR POLIM 15KV 5000DAN;L2;Utilização livre depósito INVT;36,55;36.550,00;;;0,00000000000000;
GA02;2G-04-20A;17;UN;401116;ISOLADOR ANCOR POLIM 15KV 5000DAN;L2;Utilização livre depósito INVT;36,55;621,35;;;0,00000000000000;
GA02;2G-04-20A;105;UN;800239;ALCA PREFORM SERV CA 25MM2 330MM;F3;Utilização livre depósito CUST;2,07;217,35;;;0,00000000000000;
GA02;2G-04-20A;86;UN;804115;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;F3;Utilização livre depósito CUST;63,31;5.444,66;;;0,00000000000000;
GA02;2G-04-20D;495;UN;402672;ARAME GALV 14AWG;L2;Utilização livre depósito INVT;23,11;11.439,45;;;0,00000000000000;
GA02;2G-05-03A;28;UN;401864;GANCHO OLHAL AC 17MM 7000KGF;L2;Utilização livre depósito INVT;3,49;97,72;;;0,00000000000000;
GA02;2G-05-03A;963;UN;800499;MAO-FRANCESA NORMAL AC 710X32X6,5MM;F3;Utilização livre depósito CUST;9,42;9.071,46;;;0,00000000000000;
GA02;2G-05-03B;151;UN;401096;PARAFUSO CAB ABA AC PESC QD 5/8X2.1/2P;L2;Utilização livre depósito INVT;8,04;1.214,04;;;0,00000000000000;
GA02;2G-05-03B;32;UN;401455;CONECTOR PARALELO AL 1/0-336,4CA/CAA;L2;Utilização livre depósito INVT;0,01;0,32;;;0,00000000000000;
GA02;2G-05-03B;356;UN;401933;PARAFUSO SXT 7/16 S/PORCA;L2;Utilização livre depósito INVT;0,97;345,32;;;0,00000000000000;
GA02;2G-05-03B;1.559;UN;402128;PARAFUSO CAB SXT LIGA AC 1/2X1.1/2P;L2;Utilização livre depósito INVT;9,29;14.483,11;;;0,00000000000000;
GA02;2G-05-03B;116;UN;403709;LUVA EMENDA COMPR CU 120MM2;L2;Utilização livre depósito INVT;3,92;454,72;;;0,00000000000000;
GA02;2G-05-03B;6;CJ;404737;TERMINAL CHAVE SEC 1F 15KV 35-120MM2;L2;Utilização livre depósito INVT;112,00;672,00;;;0,00000000000000;
GA02;2G-05-03B;186;UN;405482;TERMINAL COMPRESSAO OLHAL ESTANHAD 95MM2;L2;Utilização livre depósito INVT;11,74;2.183,64;;;0,00000000000000;
GA02;2G-05-03C;25;UN;120052;CAPA CHUVA IMPERMEAVEL M;F3;Utilização livre depósito CUST;65,00;1.625,00;;;0,00000000000000;
GA02;2G-05-03C;7;UN;120140;CAPA CHUVA IMPERMEAVEL G;F3;Utilização livre depósito CUST;65,00;455,00;;;0,00000000000000;
GA02;2G-05-03C;3;UN;120259;CALCA RESIST ARCO ELET/CHAMA 38;F3;Utilização livre depósito CUST;158,87;476,61;;;0,00000000000000;
GA02;2G-05-03C;4;UN;120260;CALCA RESIST ARCO ELET/CHAMA 40;F3;Utilização livre depósito CUST;158,87;635,48;;;0,00000000000000;
GA02;2G-05-03C;8;UN;120276;CAPA CHUVA IMPERMEAVEL GG;F3;Utilização livre depósito CUST;65,00;520,00;;;0,00000000000000;
GA02;2G-05-03C;8;UN;120335;CAMISA GG RESIST ARCO ELE/CHAMA ATPV 9.0;F3;Utilização livre depósito CUST;159,09;1.272,72;;;0,00000000000000;
GA02;2G-05-03C;17;UN;120336;CAMISA EG RESIST ARCO ELE/CHAMA ATPV 9.0;F3;Utilização livre depósito CUST;155,59;2.645,03;;;0,00000000000000;
GA02;2G-05-03C;10;UN;120343;CALCA RESIST ARCO ELET/CHAMA 46 ATPV 9.0;F3;Utilização livre depósito CUST;158,87;1.588,70;;;0,00000000000000;
GA02;2G-05-03C;4;UN;120349;CALCA RESIST ARCO ELET/CHAMA 58 ATPV 9.0;F3;Utilização livre depósito CUST;109,34;437,36;;;0,00000000000000;
GA02;2G-05-03D;98;UN;400635;CONECTOR CUNHA 6,20-11,32MMX1, 36-5,10MM;L2;Utilização livre depósito INVT;1,74;170,52;;;0,00000000000000;
GA02;2G-05-03D;443;UN;402672;ARAME GALV 14AWG;L2;Utilização livre depósito INVT;23,11;10.237,73;;;0,00000000000000;
GA02;2G-05-03D;5.552;UN;404011;BUCHA PVC DIAMETRO  1 POL  COM ARRUELA;L2;Utilização livre depósito INVT;1,73;9.604,96;;;0,00000000000000;
GA02;2G-05-03E;192;UN;409376;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;L2;Utilização livre depósito INVT;63,31;12.155,52;;;0,00000000000000;
GA02;2G-05-04A;963;UN;400130;LACO PREF ROLD CA 4/0AWG LJ;L2;Utilização livre depósito INVT;2,98;2.869,74;;;0,00000000000000;
GA02;2G-05-04A;24;UN;400588;EMENDA PREF COND AL 4/0AWG AM 1295MM;L2;Utilização livre depósito INVT;57,14;1.371,36;;;0,00000000000000;
GA02;2G-05-04A;67;UN;400989;PORCA OLHAL AC 16MM BSW;L2;Utilização livre depósito INVT;7,81;523,27;;;0,00000000000000;
GA02;2G-05-04A;122;UN;402127;PARAFUSO CAB ABA AC 16MM 45MM;L2;Utilização livre depósito INVT;4,40;536,80;;;0,00000000000000;
GA02;2G-05-04A;48;UN;800337;EMENDA PREF COND AL 4/0AWG AM 1295MM;F3;Utilização livre depósito CUST;66,93;3.212,64;;;0,00000000000000;
GA02;2G-05-04B;2.935;UN;400669;ARRUELA LIS AC PARAF 1/4P;L2;Utilização livre depósito INVT;0,04;117,40;;;0,00000000000000;
GA02;2G-05-04B;129;UN;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;L2;Utilização livre depósito INVT;11,80;1.522,20;;;0,00000000000000;
GA02;2G-05-04B;193;UN;401218;LUVA EMENDA COMPR 185MM2;L2;Utilização livre depósito INVT;6,16;1.188,88;;;0,00000000000000;
GA02;2G-05-04B;2.361;UN;401371;ARRUELA PRES AC PARAF 3/8P 5/8P;L2;Utilização livre depósito INVT;0,54;1.274,94;;;0,00000000000000;
GA02;2G-05-04B;12;UN;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;L2;Utilização livre depósito INVT;11,31;135,72;;;0,00000000000000;
GA02;2G-05-04B;736;UN;401907;PORCA SEXT AC 1/2P WW;L2;Utilização livre depósito INVT;0,71;522,56;;;0,00000000000000;
GA02;2G-05-04B;8;UN;402036;TERMINAL PRESSAO CU 150MM2 C/SAPATA;L2;Utilização livre depósito INVT;0,36;2,88;;;0,00000000000000;
GA02;2G-05-04B;4.062;UN;402172;PORCA SEXT AI304 3/8P UNC;L2;Utilização livre depósito INVT;0,43;1.746,66;;;0,00000000000000;
GA02;2G-05-04B;156;UN;402774;LUVA EMENDA CABO AL 35 MM2;L2;Utilização livre depósito INVT;3,63;566,28;;;0,00000000000000;
GA02;2G-05-04B;6.418;UN;404220;TERMINAL DE PRESSÃO 4MM2;L2;Utilização livre depósito INVT;5,33;34.207,94;;;0,00000000000000;
GA02;2G-05-04B;10.660;UN;404221;TERMINAL DE PRESSÃO 6MM2;L2;Utilização livre depósito INVT;5,18;55.218,80;;;0,00000000000000;
GA02;2G-05-04B;80;UN;405480;TERMINAL COMPRESSAO OLHAL ESTANHAD 50MM2;L2;Utilização livre depósito INVT;0,67;53,60;;;0,00000000000000;
GA02;2G-05-04B;1.800;UN;406535;TERMINAL PINO PRÉ-ISOL. 2,5MM AZ;L2;Utilização livre depósito INVT;0,30;540,00;;;0,00000000000000;
GA02;2G-05-04C;20;UN;120141;CALCA RESIST ARCO ELET/CHAMA 44;F3;Utilização livre depósito CUST;158,87;3.177,40;;;0,00000000000000;
GA02;2G-05-04C;8;UN;120332;CAMISA P RESIST ARCO ELET/CHAMA ATPV 9.0;F3;Utilização livre depósito CUST;159,09;1.272,72;;;0,00000000000000;
GA02;2G-05-04C;11;UN;120334;CAMISA G RESIST ARCO ELET/CHAMA ATPV 9.0;F3;Utilização livre depósito CUST;159,09;1.749,99;;;0,00000000000000;
GA02;2G-05-04C;6;UN;120344;CALCA RESIST ARCO ELET/CHAMA 48 ATPV 9.0;F3;Utilização livre depósito CUST;158,87;953,22;;;0,00000000000000;
GA02;2G-05-04C;7;UN;120347;CALCA RESIST ARCO ELET/CHAMA 54 ATPV 9.0;F3;Utilização livre depósito CUST;126,60;886,20;;;0,00000000000000;
GA02;2G-05-04D;2.138;UN;401620;LACO PREF ROLD CA 2/0AWG LJ;L2;Utilização livre depósito INVT;2,91;6.221,58;;;0,00000000000000;
GA02;2G-05-04D;1;PEÇ;407130;RELIGADOR 1F AUTOMATICO 15KV 200A 6,3kA;L2;Utilização livre depósito INVT;14.945,42;14.945,42;;;0,00000000000000;
GA02;2G-05-04E;192;UN;409376;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;L2;Utilização livre depósito INVT;63,31;12.155,52;;;0,00000000000000;
GA02;2G-05-05A;128;UN;401620;LACO PREF ROLD CA 2/0AWG LJ;L2;Utilização livre depósito INVT;2,91;372,48;;;0,00000000000000;
GA02;2G-05-05A;207;UN;402373;ESTRIBO BRACO L-EST-01 FOFO 200DAN;L2;Utilização livre depósito INVT;12,46;2.579,22;;;0,00000000000000;
GA02;2G-05-05A;560;UN;403515;ABRACADEIRA BAP 3 1200MMX381MM PARAF;L2;Utilização livre depósito INVT;13,85;7.756,00;;;0,00000000000000;
GA02;2G-05-05B;257;UN;400137;LACO PREF CA 2AWG PESC 57MM PURPURA;L2;Utilização livre depósito INVT;3,15;809,55;;;0,00000000000000;
GA02;2G-05-05B;16;UN;401120;LUVA EMENDA COMPR AL 240MM2;L2;Utilização livre depósito INVT;11,69;187,04;;;0,00000000000000;
GA02;2G-05-05B;89;UN;403849;PRENSA CABO 3/4P AL C/BUCHA NEOP;L2;Utilização livre depósito INVT;5,68;505,52;;;0,00000000000000;
GA02;2G-05-05B;1.144;UN;403945;LUVA PRE-ISOLADA EMEND CABO 2,5MM2 COMPR;L2;Utilização livre depósito INVT;25,26;28.897,44;;;0,00000000000000;
GA02;2G-05-05B;110;UN;404743;LUVA EMENDA CABO ISOLADO 10MM;L2;Utilização livre depósito INVT;1,64;180,40;;;0,00000000000000;
GA02;2G-05-05B;273;UN;404744;LUVA EMENDA CABO ISOLADO 16MM;L2;Utilização livre depósito INVT;2,21;603,33;;;0,00000000000000;
GA02;2G-05-05B;237;UN;405484;LUVA EMENDA CABO AL COB 70MM2;L2;Utilização livre depósito INVT;12,16;2.881,92;;;0,00000000000000;
GA02;2G-05-05C;16;UN;120042;CINTO SEG PARA-QUEDISTA TAM 2;F3;Utilização livre depósito CUST;876,09;14.017,44;;;0,00000000000000;
GA02;2G-05-05C;6;PAR;120128;PERNEIRA SEG COU SINT 15MM;F3;Utilização livre depósito CUST;44,87;269,22;;;0,00000000000000;
GA02;2G-05-05C;1;UN;120170;CAPACETE SEG ABA FRONT B BR PEAD;F3;Utilização livre depósito CUST;51,40;51,40;;;0,00000000000000;
GA02;2G-05-05C;2;UN;120182;CAMISA M RESIST ARCO ELET/CHAMA ATPV 9.0;F3;Utilização livre depósito CUST;158,21;316,42;;;0,00000000000000;
GA02;2G-05-05C;7;UN;120348;CALCA RESIST ARCO ELET/CHAMA 56 ATPV 9.0;F3;Utilização livre depósito CUST;113,65;795,55;;;0,00000000000000;
GA02;2G-05-05D;1.210;UN;401952;LACO PREF TOPO DUPLO CA 336,4MCM VM;L2;Utilização livre depósito INVT;2,18;2.637,80;;;0,00000000000000;
GA02;2G-05-05E;192;UN;409376;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;L2;Utilização livre depósito INVT;63,31;12.155,52;;;0,00000000000000;
GA02;2G-05-06A;1.164;UN;400855;EMENDA PREF COND AL 1/0 AWG 965MM;L2;Utilização livre depósito INVT;19,14;22.278,96;;;0,00000000000000;
GA02;2G-05-06B;684;UN;400683;ALCA PREFORM SERV 16MM2 5,0-5,7MM2;L2;Utilização livre depósito INVT;1,94;1.326,96;;;0,00000000000000;
GA02;2G-05-06B;423;UN;401090;LACO LATERAL DUPLO CA 2AWG;L2;Utilização livre depósito INVT;3,14;1.328,22;;;0,00000000000000;
GA02;2G-05-06B;96;PEÇ;406859;ALCA PREFORM 70MM2;L2;Utilização livre depósito INVT;6,79;651,84;;;0,00000000000000;
GA02;2G-05-06C;17;UN;120114;CARNEIRA AJUST PEBD CZ;F3;Utilização livre depósito CUST;26,98;458,66;;;0,00000000000000;
GA02;2G-05-06C;463;UN;120452;LUVA ALGODAO M;F3;Utilização livre depósito CUST;2,55;1.180,65;;;0,00000000000000;
GA02;2G-05-06C;12;UN;802944;LUVA ALGODAO M;F3;Utilização livre depósito CUST;2,52;30,24;;;0,00000000000000;
GA02;2G-05-06C;3;UN;803818;BOLSA P/FERRAMENTAS EM LONA (REFORÇADA);F3;Utilização livre depósito CUST;141,01;423,03;;;0,00000000000000;
GA02;2G-05-06D;1.151;UN;400651;GRAMPO ANCOR CABO 477MCM 8000KGF;L2;Utilização livre depósito INVT;6,84;7.872,84;;;0,00000000000000;
GA02;2G-05-06D;594;UN;400667;ALCA PREFORM COND CONC 10MM2;L2;Utilização livre depósito INVT;2,36;1.401,84;;;0,00000000000000;
GA02;2G-05-06E;192;UN;409376;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;L2;Utilização livre depósito INVT;63,31;12.155,52;;;0,00000000000000;
GA02;2G-05-07A;1.486;UN;402327;ESTRIBO BRACO L AC 200DAN;L2;Utilização livre depósito INVT;21,73;32.290,78;;;0,00000000000000;
GA02;2G-05-07B;50;UN;400017;TERMINAL PRE ISOL PINO TUBULAR 95MM2 AZ;L2;Utilização livre depósito INVT;2,03;101,50;;;0,00000000000000;
GA02;2G-05-07B;2.036;UN;402005;TERMINAL COMPRESSAO OLHAL 120MM2 1F;L2;Utilização livre depósito INVT;5,84;11.890,24;;;0,00000000000000;
GA02;2G-05-07B;1.249;UN;402783;LUVA PRE-ISOLADA EMENDA CABO CU 6,0MM2;L2;Utilização livre depósito INVT;0,18;224,82;;;0,00000000000000;
GA02;2G-05-07B;1.148;UN;402888;TERMINAL PRE-ISOLADO ENC AM 4-6MM2;L2;Utilização livre depósito INVT;0,20;229,60;;;0,00000000000000;
GA02;2G-05-07B;2.453;UN;403572;PRENSA CABO NYLON CURTO 1/2P;L2;Utilização livre depósito INVT;3,75;9.198,75;;;0,00000000000000;
