Documento de compras;Item;Contrato básico;It.contrato superior;Fornecedor/centro fornecedor;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Código de imposto;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;Quantidade prevista;Qtd.prev.pendente;a ser fornecida (quantidade);a ser fornecido (valor;Ãinda a faturar (quantidade);Ainda a faturar (valor);Núm.itens;Domicílio fiscal;Valor líquido pedido;Qtd.notificada
4500152676;20;4600003162;10;1003818    B A ELETRICA LTDA;NB;F;A14;;27/04/2026;C0;403275;FITA ISOL ELET 19MMX20M 0,19MM AZ;MC10903;;;;CDFL;INVT;150;UN;150;UN;53,44;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.016,00;150
4500152676;30;4600003162;30;1003818    B A ELETRICA LTDA;NB;F;A14;;27/04/2026;C0;403377;FITA ISOL ELET 19MMX20M 0,19MM VD;MC10903;;;;CDFL;INVT;216;UN;216;UN;53,44;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;11.543,04;216
4500152676;40;4600003162;40;1003818    B A ELETRICA LTDA;NB;F;A14;;27/04/2026;C0;403407;FITA ISOL ELET 19MMX20M 0,19MM VM;MC10903;;;;CDFL;INVT;140;UN;140;UN;53,44;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;7.481,60;140
4500145239;10;4600003195;50;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;NB;F;A03;;06/02/2026;CA;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;200;UN;200;UN;1.506,60;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;301.320,00;200
4500145239;20;4600003195;50;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;NB;F;A03;;06/02/2026;CA;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;115;UN;115;UN;1.506,60;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;173.259,00;115
4500150142;10;;0;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;ZCDR;F;GAE;;24/03/2026;CA;410212;FITA AUTOADESIVA BLINDAGEM 10cmX10m;MC03701;;;;CDFL;INVT;182;UN;182;UN;16,55;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.011,79;182
4500156191;10;;0;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;ZCDR;F;GAE;;01/06/2026;C0;802142;FOLHA N/TEC FIB SINT S-ULT FIN 134X240MM;MC02201;;;;CDFL;CUST;500;UN;500;UN;4,45;BRL;1;0;0;500;2.225,00;500;2.225,00;1;ZF 1302603;2.225,00;0
4500156191;20;;0;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;ZCDR;F;GAE;;01/06/2026;C0;803075;LIXA FERRO 20X28.5CM GRAO 220;MC00101;;;;CDFL;CUST;100;UN;100;UN;2,90;BRL;1;0;0;100;290,00;100;290,00;1;ZF 1302603;290,00;0
4500156191;30;;0;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;ZCDR;F;GAE;;01/06/2026;C0;804654;LIXA MADEIRA 120;MC01401;;;;CDFL;CUST;20;UN;20;UN;0,75;BRL;1;0;0;20;15,00;20;15,00;1;ZF 1302603;15,00;0
4500156191;40;;0;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;ZCDR;F;GAE;;01/06/2026;C0;802166;LUBRIFICANTE ANTICORROSIVO SPRAY 300ML;MC00301;;;;CDFL;CUST;205;UN;205;UN;25,95;BRL;1;0;0;205;5.319,75;205;5.319,75;1;ZF 1302603;5.319,75;0
4500145027;10;4600003213;210;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;04/02/2026;CA;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;4.220;M;4.220;M;44,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;185.672,83;4.220
4500145027;20;4600003213;440;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;04/02/2026;CA;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;3.920;M;3.920;M;44,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;172.473,34;3.920
4500146770;10;4600003068;110;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;19/02/2026;CA;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;500;M;500;M;60,35;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;30.173,85;500
4500147222;10;4600003213;330;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A16;;20/02/2026;CA;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;34.000;M;34.000;M;44,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.495.942,20;34.000
4500147616;10;4600003068;130;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;25/02/2026;CA;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;1.187;M;1.187;M;60,35;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;71.632,72;1.187
4500148070;10;4600003213;340;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A03;;04/03/2026;CA;801185;CABO  MULT 2X10+1X10 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;600;M;600;M;2,78;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.670,40;600
4500148070;20;4600003213;350;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A03;;04/03/2026;CA;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;3.000;M;3.000;M;5,94;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;17.832,00;3.000
4500148070;30;4600003213;360;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A03;;04/03/2026;CA;400474;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;16.608;M;16.608;M;22,40;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;372.019,20;16.608
4500148070;40;4600003213;370;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A03;;04/03/2026;CA;400487;CABO  MULT 3X120+1X120MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;7.000;M;7.000;M;43,84;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;306.880,00;7.000
4500148087;10;4600003048;210;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/03/2026;CA;401886;CABO AL NU C/ALMA ACO CAA-2AWG SPAROW;MC10101;;;;CDFL;INVT;1.076;KG;1.076;KG;27,90;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;30.020,40;1.076
4500148087;20;4600003048;220;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/03/2026;CA;402397;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;MC10101;;;;CDFL;INVT;35.616;KG;35.616;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;960.563,52;35.616
4500148087;30;4600003048;230;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/03/2026;CA;400460;CABO ELET NU CA AL 2/0AWG 67,40MM2 ASTER;MC10101;;;;CDFL;INVT;15.363;KG;15.363;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;414.340,11;15.363
4500148087;40;4600003048;240;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/03/2026;CA;400434;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;MC10101;;;;CDFL;INVT;6.576;KG;6.576;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;177.354,72;6.576
4500148087;50;4600003048;250;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/03/2026;CA;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;MC10101;;;;CDFL;CUST;6.615;KG;6.615;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;178.406,55;6.615
4500148814;20;;0;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;11/03/2026;CA;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;MC10101;;;;CDFL;INVT;33.303;M;33.303;M;5,20;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;173.175,60;33.303
4500150388;10;4600003560;400;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800177;CABO ELET FLEXIVEL PVC 750V 2,5MM2 CZ;MC10101;;;;CDFL;CUST;500;M;500;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;980,00;500
4500150388;20;4600003560;410;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;7.599;M;7.599;M;97,61;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;741.759,67;7.599
4500150388;30;4600003560;420;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805342;CABO ELET CU 35MM2 PR FLEXIVEL 750V;MC01501;;;;CDFL;CUST;500;M;500;M;24,75;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.376,00;500
4500150388;40;4600003560;430;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805343;CABO ELET CU 35MM2 VD FLEXIVEL 750V;MC01501;;;;CDFL;CUST;200;M;200;M;24,75;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.950,40;200
4500150388;50;4600003560;440;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805341;CABO ELET CU 35MM2 VERM FLEXIVEL 750V;MC01501;;;;CDFL;CUST;500;M;500;M;24,75;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.376,00;500
4500150388;60;4600003560;450;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805346;CABO ELETR CU 25MM2 PR FLEXIVEL 750V;MC01501;;;;CDFL;CUST;200;M;200;M;16,24;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.248,00;200
4500150388;70;4600003560;460;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805345;CABO ELET CU 25MM2 AZUL FLEXIVEL 750V;MC01501;;;;CDFL;CUST;500;M;500;M;16,24;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.120,00;500
4500150388;80;4600003560;470;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805344;CABO ELET CU 25MM2 VERM FLEXIVEL 750V;MC01501;;;;CDFL;CUST;500;M;500;M;18,88;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;9.439,50;500
4500150388;90;4600003560;480;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;410030;CABO ELET CU VD 25MM FLEX 750V;MC10101;;;;CDFL;INVT;200;M;200;M;16,24;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.248,00;200
4500150388;100;4600003560;490;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800145;CABO ELÉTRICO CU 35MM AZUL FLEXIVEL 750V;MC10101;;;;CDFL;CUST;500;M;500;M;24,75;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.376,00;500
4500150388;110;4600003560;500;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805401;CABO ELET BT 2X10MM2 0,6/1kV;MC10101;;;;CDFL;CUST;200;M;200;M;15,79;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.158,40;200
4500150388;120;4600003560;510;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;805501;CABO ELET FLEXIVEL 3X6MM2 PRETO 0,6/1KV;MC10101;;;;CDFL;CUST;200;UN;200;UN;14,75;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;2.950,40;200
4500150388;130;4600003560;520;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800999;CABO ELET BT 3X10MM2 0,6/1 KV;MC10101;;;;CDFL;CUST;206;M;206;M;26,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.496,43;206
4500150388;140;4600003560;530;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;402235;CABO ELET ISOL AZ 2,5MM2;MC10101;;;;CDFL;INVT;600;M;600;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.176,00;600
4500150388;150;4600003560;540;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;403323;CABO ELET FLEX 2X1,5MM2 0,6/1KV;MC00201;;;;CDFL;INVT;12.492;M;12.492;M;3,21;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;40.074,34;12.492
4500150388;160;4600003560;550;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800768;CABO ELET ISOL AZ 2,5MM2;MC10101;;;;CDFL;CUST;500;M;500;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;980,00;500
4500150388;170;4600003560;560;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800157;CABO ELET ISOL BR 2,5MM2;MC10101;;;;CDFL;CUST;500;M;500;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;980,00;500
4500150388;180;4600003560;570;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;400734;CABO ELET FLEXIVEL PVC 750V 2,5MM2 PT;MC10101;;;;CDFL;INVT;800;M;800;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.568,00;800
4500150388;190;4600003560;580;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;402136;CABO ELET FLEXIVEL PVC 750V 2,5MM2 VD;MC10101;;;;CDFL;INVT;2.000;M;2.000;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.920,00;2.000
4500150388;200;4600003560;590;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800798;CABO ELET FLEX 2,5MM VM;MC10101;;;;CDFL;CUST;500;M;500;M;1,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;980,00;500
4500150388;210;4600003560;600;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;402229;CABO ELET FLEXIVEL PVC 750V 2,5MM2 VM;MC10101;;;;CDFL;INVT;320;M;320;M;1,96;BRL;1;0;0;20;39,20;20;39,20;1;ZF 1302603;627,20;300
4500150388;220;4600003560;610;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;803770;CABO ELET ISOL 1,5MM2 CINZA;MC10101;;;;CDFL;CUST;500;M;500;M;1,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;664,00;500
4500150388;230;4600003560;620;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800051;CABO ELET ISOL SING 1.5MM2 BR;MC10101;;;;CDFL;CUST;500;M;500;M;1,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;664,00;500
4500150388;240;4600003560;630;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800048;CABO ELET ISOL SING 1.5MM2 VERMELHA;MC10101;;;;CDFL;CUST;500;M;500;M;1,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;664,00;500
4500150388;250;4600003560;640;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;801017;CABO ELETR 750V CU SING PVC 1,5MM2 AZUL;MC10101;;;;CDFL;CUST;500;M;500;M;1,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;664,00;500
4500150388;260;4600003560;650;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;06/04/2026;CA;800133;CABO ELET ISOL, 1,5MM2 PT;MC10101;;;;CDFL;CUST;500;M;500;M;1,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;664,00;500
4500152174;10;4600003213;390;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;17/04/2026;CA;800775;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;1.246;M;1.246;M;5,62;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;7.007,50;1.246
4500152174;20;4600003213;400;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;17/04/2026;CA;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;6.460;M;6.460;M;5,62;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;36.331,04;6.460
4500152174;30;4600003213;410;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;17/04/2026;CA;800975;CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;1.843;M;1.843;M;5,06;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;9.318,21;1.843
4500152174;40;4600003213;420;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;17/04/2026;CA;400481;CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;5.361;M;5.361;M;5,06;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;27.105,22;5.361
4500152174;50;4600003213;430;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;17/04/2026;CA;400442;CABO  MULT 2X16+1X16MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;12.029;M;12.029;M;4,32;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;52.019,41;12.029
4500152330;10;4600003560;660;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;20/04/2026;CA;800021;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;CUST;4.150;M;4.150;M;97,61;BRL;1;0;0;9;878,52;9;878,52;1;ZF 1302603;405.093,12;4.141
4500152330;20;4600003560;670;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;20/04/2026;CA;401531;CABO ELET ISOL PVC PT 10MM2 0,6/1KV;MC10101;;;;CDFL;INVT;250;M;250;M;10,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;2.743,50;250
4500152330;30;4600003560;680;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;20/04/2026;CA;407737;CABO ELET FLEXIVEL PVC 750V 2,5MM2 CZ;MC10101;;;;CDFL;INVT;600;M;600;M;2,28;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.367,10;600
4500152699;10;4600003213;100;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;27/04/2026;CA;800762;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;4.680;M;4.680;M;26,04;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;121.867,20;4.680
4500152748;20;4600003213;220;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;28/04/2026;CA;409696;CABO MULT 3X120+1X95MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;7.270;M;7.270;M;47,15;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;342.787,77;7.270
4500152748;30;4600003213;230;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A15;;28/04/2026;CA;400487;CABO  MULT 3X120+1X120MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;4.000;M;4.000;M;50,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;203.856,00;4.000
4500152852;10;4600003565;60;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;MC10101;;;;CDFL;INVT;150;M;150;M;64,05;BRL;1;0;0;15;960,74;15;960,74;1;ZF 1302603;9.607,36;135
4500152852;20;4600003565;70;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;800426;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;MC10101;;;;CDFL;CUST;250;M;250;M;64,05;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;16.012,27;250
4500152852;30;4600003565;80;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;801274;CABO ELET ISOL CU PT 8AWG PVC 750V;MC10101;;;;CDFL;CUST;1.200;M;1.200;M;5,64;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;6.762,96;1.200
4500152854;10;4600003531;30;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A16;;29/04/2026;CA;401396;CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;5.700;M;5.700;M;10,31;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;58.788,09;5.700
4500152854;20;4600003531;40;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;A16;;29/04/2026;CA;801189;CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;2.000;M;2.000;M;10,31;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;20.627,40;2.000
4500152862;10;4600003213;450;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;400474;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;21.000;M;21.000;M;26,04;BRL;1;0;0;6.543;170.379,72;6.543;170.379,72;1;ZF 1302603;546.840,00;14.457
4500152874;10;4600003584;80;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;800060;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;MC10101;;;;CDFL;CUST;2.070;M;2.070;M;16,67;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;34.497,79;2.070
4500152874;20;4600003584;90;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;MC10101;;;;CDFL;INVT;40.000;M;40.000;M;16,67;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;666.624,00;40.000
4500152874;30;4600003584;90;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;29/04/2026;CA;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;MC10101;;;;CDFL;INVT;40.000;M;40.000;M;16,67;BRL;1;0;0;19.572;326.179,12;19.572;326.179,12;1;ZF 1302603;666.624,00;20.428
4500153065;10;4600003584;100;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;800033;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;MC10101;;;;CDFL;CUST;1.500;M;1.500;M;5,25;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;7.867,80;1.500
4500153065;20;4600003584;110;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;MC10101;;;;CDFL;INVT;43.000;M;43.000;M;5,25;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;225.543,60;43.000
4500153065;30;4600003584;120;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;400459;CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT;MC10101;;;;CDFL;INVT;1.200;M;1.200;M;3,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.754,16;1.200
4500153065;40;4600003584;130;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;800981;CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT;MC10101;;;;CDFL;CUST;1.000;M;1.000;M;3,96;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.961,80;1.000
4500153065;50;4600003584;140;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;400821;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;MC10101;;;;CDFL;INVT;4.000;M;4.000;M;11,62;BRL;1;0;0;3.000;34.847,10;3.000;34.847,10;1;ZF 1302603;46.462,80;1.000
4500153065;60;4600003584;150;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;04/05/2026;CA;407336;CABO ELETR 15KV AL PROT XLPE 70MM2 1F MT;MC10101;;;;CDFL;INVT;6.500;M;6.500;M;7,12;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;46.304,70;6.500
4500153206;10;4600003048;50;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;05/05/2026;CA;400603;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;MC10101;;;;CDFL;INVT;5.365;KG;5.365;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;144.694,05;5.365
4500153269;10;4600003048;60;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;07/05/2026;CA;801079;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;MC10101;;;;CDFL;CUST;3.000;KG;3.000;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;80.910,00;3.000
4500153269;20;4600003048;80;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;07/05/2026;CA;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;MC10101;;;;CDFL;CUST;6.000;KG;6.000;KG;26,97;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;161.820,00;6.000
4500153496;10;4600003560;690;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;NB;F;GAE;;13/05/2026;CA;402081;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;3.000;M;3.000;M;112,72;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;338.160,00;3.000
