Nome Demanda	PROJETO	DEPÓSITO	DEPARTAMENTO	CÓDIGO	Descrição	UNID	MÊS	Qtd	MES	SEMANA	OBSERVAÇÃO	ESPECÍFICO?
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/07/2026	98	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/08/2026	98	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/09/2026	98	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/10/2026	98	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801391	PARAFUSO CAB QD AC 16MM 2P 350MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/01/2026	6	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/02/2026	10	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/03/2026	6	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/04/2026	6	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/05/2026	6	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/06/2026	6	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/07/2026	9	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/08/2026	9	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/09/2026	9	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/10/2026	9	10	40/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801398	SUPORTE TRANSF POSTE DUP T AC 230X125MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/01/2026	50	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/02/2026	50	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/03/2026	50	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/04/2026	50	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/05/2026	50	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/06/2026	50	6	23/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/07/2026	75	7	27/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/08/2026	75	8	31/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/09/2026	75	9	36/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/10/2026	75	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801400	HASTE ATERRAMENTO CI AC 14,3X2438MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/01/2026	40	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/02/2026	40	2	jun/26		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/03/2026	40	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/04/2026	40	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/05/2026	40	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/06/2026	40	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/07/2026	60	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/08/2026	60	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/09/2026	60	9	36/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/10/2026	60	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801522	ELO FUSIVEL BOTAO K 80A 500MM	UN	01/12/2026	0	12	49/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/01/2026	5	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/02/2026	5	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/03/2026	5	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/04/2026	5	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/05/2026	5	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/06/2026	5	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/07/2026	8	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/08/2026	8	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/09/2026	8	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/10/2026	8	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801593	SUPORTE TIPO T PARA CHAVE/PARA-RAIO	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/01/2026	68	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/02/2026	68	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/03/2026	68	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/04/2026	68	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/05/2026	68	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/06/2026	68	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/07/2026	102	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/08/2026	102	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/09/2026	102	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/10/2026	102	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801612	ANEL AMAR SIL CZ 110MM 160MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/01/2026	0	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/02/2026	0	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/03/2026	0	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/04/2026	0	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/05/2026	8	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/06/2026	0	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/07/2026	0	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/08/2026	0	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/09/2026	0	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/10/2026	0	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801615	CABECOTE MANOBRA C/ENCAIXE UNIV ME-U	UN	01/12/2026	0	12	49/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/01/2026	50	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/02/2026	50	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/03/2026	50	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/04/2026	50	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/05/2026	50	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/06/2026	50	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/07/2026	75	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/08/2026	75	8	31/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/09/2026	75	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/10/2026	75	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801635	ELO FUSIVEL BOTAO K 65A 500MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/01/2026	0	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/02/2026	0	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/03/2026	0	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/04/2026	0	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/05/2026	0	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/06/2026	21	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/07/2026	0	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/08/2026	0	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/09/2026	0	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/10/2026	0	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801720	DISPOSITIVO ANTI-QUEDA CARTUCHO	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/01/2026	605	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/02/2026	605	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/03/2026	605	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/04/2026	605	4	14/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/05/2026	605	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/06/2026	605	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/07/2026	908	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/08/2026	908	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/09/2026	908	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/10/2026	908	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801826	ELO FUSIVEL BOTAO K 6A 500MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/01/2026	252	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/02/2026	252	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/03/2026	252	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/04/2026	252	4	14/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/05/2026	252	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/06/2026	252	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/07/2026	378	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/08/2026	378	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/09/2026	378	9	36/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/10/2026	378	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801834	ELO FUSIVEL H 1A 500MM	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801955	ELO FUSIVEL DISTRIB H 2A 500MM	UN	01/01/2026	152	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801955	ELO FUSIVEL DISTRIB H 2A 500MM	UN	01/02/2026	152	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801955	ELO FUSIVEL DISTRIB H 2A 500MM	UN	01/03/2026	152	3	out/26		ESPECÍFICO
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	CUSTEIO	CUSTEIO	DTM	801955	ELO FUSIVEL DISTRIB H 2A 500MM	UN	01/04/2026	152	4	14/2026		
