Tipo de depósito	Posição no depósito	Produto	Descrição breve do produto	UM básica	Qtd.disponível UMB	Tipo de estoque	Denominação do tipo de estoque	Preço do material	Valor total
GA02	2G-05-14E	402120	ALCA PREFORM DIST CAA 336,4MCM VERDE	UN	500	L2	Utilização livre depósito INVT	20,09	10045
GA02	2G-05-15A	409963	SEPARADOR FASE BT 4/0 AWG 700 MM	UN	40	L2	Utilização livre depósito INVT	15,59	623,6
GA02	2G-05-15B	400106	LUVA EMENDA 185MM 251MM	UN	43	L2	Utilização livre depósito INVT	38,75	1666,25
GA02	2G-05-15B	401616	LACO PREF LATERAL DUPLO CA/CAA 336,4MCM	UN	90	L2	Utilização livre depósito INVT	3,42	307,8
GA02	2G-05-15B	402331	BRACO C/GRAMPO SUSPE SECU 500DAN	UN	20	L2	Utilização livre depósito INVT	41,37	827,4
GA02	2G-05-15B	403209	PRENSA CABO PVC 3/4P	UN	60	L2	Utilização livre depósito INVT	5,77	346,2
GA02	2G-05-15E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	710	L2	Utilização livre depósito INVT	71,29	50615,9
GA02	2G-05-15E	801062	LACO PREF ROLD CA 4/0AWG LJ	UN	400	F3	Utilização livre depósito CUST	2,6	1040
GA02	2G-05-16A	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	6618	L2	Utilização livre depósito INVT	6,36	42090,48
GA02	2G-05-16B	403804	ALCA PREFORM 6,4MM 1/4P AM 635MM	UN	1920	L2	Utilização livre depósito INVT	8,12	15590,4
GA02	2G-05-16E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-17D	401089	LACO DISTRIBUICAO P/CABO 2/0AWG	UN	2854	L2	Utilização livre depósito INVT	2,01	5736,54
GA02	2G-05-17E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-18A	401842	HASTE ATERRAMENTO PROLONGAVEL 5/8PX2,40M	UN	205	L2	Utilização livre depósito INVT	126,59	25950,95
GA02	2G-05-18B	400373	ALCA PREFORM SERV 25MM2 45MM2	UN	4579	L2	Utilização livre depósito INVT	0,78	3571,62
GA02	2G-05-18B	405491	TERMINAL TUBULAR CU ESTANHADO 35MM2	UN	19200	L2	Utilização livre depósito INVT	0,98	18816
GA02	2G-05-18B	407596	TERMINAL OLHAL COMPRESSAO 120MM²	UN	2400	L2	Utilização livre depósito INVT	13,43	32232
GA02	2G-05-18C	405487	TERMINAL TUBULAR CU ESTANHADO 25MM2 AZ	UN	195426	L2	Utilização livre depósito INVT	0,74	144615,24
GA02	2G-05-18E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-19A	402276	CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC	UN	6	L2	Utilização livre depósito INVT	418,86	2513,16
GA02	2G-05-19A	403563	CHAVE SEC 1P 15KV 400A 95KA/S F. FACA	UN	2	L2	Utilização livre depósito INVT	169,98	339,96
GA02	2G-05-19B	402359	PARAFUSO CAB ABA AC 16MM 125MM	UN	54	L2	Utilização livre depósito INVT	6,4	345,6
GA02	2G-05-19B	404032	ANILHA NUMERO "2" 4-16MM	UN	1750	L2	Utilização livre depósito INVT	0,08	140
GA02	2G-05-19B	404719	FIXADOR PERFIL U AC 150DAN 300DAN	UN	21	L2	Utilização livre depósito INVT	22,43	471,03
GA02	2G-05-19B	407098	PRENSA-CABO ROSCA BSP 1.1/4 LP+P/ 40 DAN	PEÇ	1900	L2	Utilização livre depósito INVT	45,46	86374
GA02	2G-05-19E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1690	L2	Utilização livre depósito INVT	71,29	120480,1
GA02	2G-05-20A	402627	RELIGADOR 1F AUTOMATICO 15KV 200A 4,2kA	UN	16	L2	Utilização livre depósito INVT	24057,99	384927,84
GA02	2G-05-20B	404030	ANILHA NUMERO "0" 4-16MM	UN	3374	L2	Utilização livre depósito INVT	0,08	269,92
GA02	2G-05-20B	404033	ANILHA NUMERO "3" 4-16MM	UN	1850	L2	Utilização livre depósito INVT	0,08	148
GA02	2G-05-20B	404034	ANILHA NUMERO "4" 4-16MM	UN	3236	L2	Utilização livre depósito INVT	0,08	258,88
GA02	2G-05-20B	404035	ANILHA NUMERO "5" 4-16MM	UN	1590	L2	Utilização livre depósito INVT	0,08	127,2
GA02	2G-05-20B	404036	ANILHA NUMERO "6" 4-16MM	UN	2270	L2	Utilização livre depósito INVT	0,08	181,6
GA02	2G-05-20B	404037	ANILHA NUMERO "7" 4-16MM	UN	2586	L2	Utilização livre depósito INVT	0,08	206,88
GA02	2G-05-20B	404038	ANILHA NUMERO "8" 4-16MM	UN	2000	L2	Utilização livre depósito INVT	0,08	160
GA02	2G-05-20B	404039	ANILHA NUMERO "9" 4-16MM	UN	2003	L2	Utilização livre depósito INVT	0,08	160,24
GA02	2G-05-20B	404057	ANILHA IDENT PVC COND 1,5-4,0MM2 AM C	UN	18072	L2	Utilização livre depósito INVT	0,77	13915,44
GA02	2G-05-20B	404058	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N0	UN	4054	L2	Utilização livre depósito INVT	0,1	405,4
GA02	2G-05-20B	404059	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N1	UN	4101	L2	Utilização livre depósito INVT	0,06	246,06
GA02	2G-05-20B	404060	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N2	UN	2428	L2	Utilização livre depósito INVT	0,05	121,4
GA02	2G-05-20B	404061	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N3	UN	2124	L2	Utilização livre depósito INVT	0,05	106,2
GA02	2G-05-20B	404062	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N4	UN	2993	L2	Utilização livre depósito INVT	0,18	538,74
GA02	2G-05-20B	404063	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N5	UN	3830	L2	Utilização livre depósito INVT	0,27	1034,1
GA02	2G-05-20B	404064	ANILHA IDENT PVC COND 1,5-4,0MM2 AM N6	UN	1903	L2	Utilização livre depósito INVT	0,06	114,18
GA02	2G-05-20B	404069	ANILHA IDENT PVC COND 1,5-4,0MM2 AM P	UN	6092	L2	Utilização livre depósito INVT	1,01	6152,92
GA02	2G-05-20B	404070	ANILHA IDENT PVC COND 1,5-4,0MM2 AM S	UN	3098	L2	Utilização livre depósito INVT	0,06	185,88
GA02	2G-05-20B	405095	ANILHA MARC LETRA C CABO 4-16MM2	UN	10500	L2	Utilização livre depósito INVT	0,77	8085
GA02	2G-05-20B	405098	ANILHA MARC LETRA S CABO 4-16MM2	UN	13100	L2	Utilização livre depósito INVT	0,06	786
GA02	2G-05-20E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-21B	403580	ALCA PREFORM CABO CONC 3X35 + 35	UN	1500	L2	Utilização livre depósito INVT	15,7	23550
GA02	2G-05-21E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-22A	401857	CHAVE FUSIVEL DIST 15KV 100A/10KA PORC	UN	69	L2	Utilização livre depósito INVT	324,51	22391,19
GA02	2G-05-22C	401857	CHAVE FUSIVEL DIST 15KV 100A/10KA PORC	UN	132	L2	Utilização livre depósito INVT	324,51	42835,32
GA02	2G-05-22E	402307	CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M	UN	1750	L2	Utilização livre depósito INVT	71,29	124757,5
GA02	2G-05-23A	404072	CANTONEIRA C AC ABA IG 65X900MM 600DAN	UN	2555	L2	Utilização livre depósito INVT	53,53	136769,15
GA02	2G-05-23A	800434	CANTONEIRA C AC ABA IG 65X900MM 600DAN	UN	180	F3	Utilização livre depósito CUST	88,66	15958,8
GA02	2G-06-01A	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	1318	L2	Utilização livre depósito INVT	3,02	3980,36
GA02	2G-06-01A	403667	ALCA PREFORM CABO CONC  2X10 + 10	UN	353	L2	Utilização livre depósito INVT	7,46	2633,38
GA02	2G-06-01B	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	1	L2	Utilização livre depósito INVT	57529,13	57529,13
GA02	2G-06-01C	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	1	L2	Utilização livre depósito INVT	57529,13	57529,13
GA02	2G-06-01D	404030	ANILHA NUMERO "0" 4-16MM	UN	50	L2	Utilização livre depósito INVT	0,08	4
GA02	2G-06-01D	404031	ANILHA NUMERO "1" 4-16MM	UN	320	L2	Utilização livre depósito INVT	0,08	25,6
GA02	2G-06-01D	404034	ANILHA NUMERO "4" 4-16MM	UN	34	L2	Utilização livre depósito INVT	0,08	2,72
GA02	2G-06-01D	405095	ANILHA MARC LETRA C CABO 4-16MM2	UN	248	L2	Utilização livre depósito INVT	0,77	190,96
GA02	2G-06-01D	405098	ANILHA MARC LETRA S CABO 4-16MM2	UN	1018	L2	Utilização livre depósito INVT	0,06	61,08
GA02	2G-06-02A	400034	TERMINAL PINO TUBULAR 70MM2	UN	3887	L2	Utilização livre depósito INVT	6,26	24332,62
GA02	2G-06-02A	401733	TERMINAL PRESSAO CU 70MM2	UN	66	L2	Utilização livre depósito INVT	1,78	117,48
GA02	2G-06-02A	402163	PARAFUSO 4,8X35MM AC	UN	6822	L2	Utilização livre depósito INVT	0,8	5457,6
GA02	2G-06-02A	402353	ARRUELA LIS 3/8P 1119	UN	2162	L2	Utilização livre depósito INVT	0,44	951,28
GA02	2G-06-02A	403366	CONECTOR DER BARRAMENTO 10MM	UN	9346	L2	Utilização livre depósito INVT	2,57	24019,22
GA02	2G-06-02A	404985	PARAFUSO AUTO BROC FLANG PHILIPS 4.2X25M	UN	65842	L2	Utilização livre depósito INVT	0,13	8559,46
GA02	2G-06-02A	405494	TERMINAL TUBULAR CU ESTANHADO 95MM3	UN	938	L2	Utilização livre depósito INVT	6,44	6040,72
GA02	2G-06-02B	400669	ARRUELA LIS AC PARAF 1/4P	UN	2935	L2	Utilização livre depósito INVT	0,04	117,4
GA02	2G-06-02B	401191	TERMINAL COMPRESSAO OLHAL CU 240MM2	UN	129	L2	Utilização livre depósito INVT	11,8	1522,2
GA02	2G-06-02B	401218	LUVA EMENDA COMPR 185MM2	UN	193	L2	Utilização livre depósito INVT	6,16	1188,88
GA02	2G-06-02B	401371	ARRUELA PRES AC PARAF 3/8P 5/8P	UN	2361	L2	Utilização livre depósito INVT	0,54	1274,94
GA02	2G-06-02B	401372	TERMINAL PRESSAO CU 120MM2 C/SAPATA	UN	24	L2	Utilização livre depósito INVT	11,31	271,44
GA02	2G-06-02B	401907	PORCA SEXT AC 1/2P WW	UN	736	L2	Utilização livre depósito INVT	0,71	522,56
GA02	2G-06-02B	402036	TERMINAL PRESSAO CU 150MM2 C/SAPATA	UN	20	L2	Utilização livre depósito INVT	0,35	7
GA02	2G-06-02B	402172	PORCA SEXT AI304 3/8P UNC	UN	4062	L2	Utilização livre depósito INVT	0,43	1746,66
GA02	2G-06-02B	402774	LUVA EMENDA CABO AL 35 MM2	UN	156	L2	Utilização livre depósito INVT	3,63	566,28
GA02	2G-06-02B	404220	TERMINAL DE PRESSÃO 4MM2	UN	6418	L2	Utilização livre depósito INVT	5,33	34207,94
GA02	2G-06-02B	404221	TERMINAL DE PRESSÃO 6MM2	UN	10660	L2	Utilização livre depósito INVT	5,18	55218,8
GA02	2G-06-02B	405480	TERMINAL COMPRESSAO OLHAL ESTANHAD 50MM2	UN	80	L2	Utilização livre depósito INVT	0,67	53,6
GA02	2G-06-02B	406535	TERMINAL PINO PRÉ-ISOL. 2,5MM AZ	UN	1800	L2	Utilização livre depósito INVT	0,3	540
GA02	2G-06-02C	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-02D	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-02E	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-03A	400202	PARAFUSO CAB PAN AUTO ATARR 4,2X16MM	UN	4248	L2	Utilização livre depósito INVT	0,88	3738,24
GA02	2G-06-03A	400283	TERMINAL PRESSAO CU 240MM2 C/SAPATA	UN	139	L2	Utilização livre depósito INVT	5,76	800,64
GA02	2G-06-03A	400925	PARAFUSO CAB ABA AC 5/8X6P	UN	143	L2	Utilização livre depósito INVT	5,59	799,37
GA02	2G-06-03A	400953	PARAFUSO CAB QD AC 12MM 300MM	UN	5	L2	Utilização livre depósito INVT	2,59	12,95
GA02	2G-06-03A	401086	PARAFUSO CAB QD MAQ AC 5/8X6P	UN	32	L2	Utilização livre depósito INVT	8,7	278,4
GA02	2G-06-03A	401232	TERMINAL PRESSAO CU 50MM2	UN	236	L2	Utilização livre depósito INVT	1,94	457,84
GA02	2G-06-03A	401259	PARAFUSO CAB QD 16X150MM AC	UN	15	L2	Utilização livre depósito INVT	10,23	153,45
GA02	2G-06-03A	401738	TERMINAL PRESSAO 185MM2	UN	372	L2	Utilização livre depósito INVT	6,84	2544,48
GA02	2G-06-03A	402191	PARAFUSO SXT AC 11,11MM 7/16P 31,75MM	UN	2822	L2	Utilização livre depósito INVT	1,33	3753,26
GA02	2G-06-03A	402252	PARAFUSO MAD CAB QD AC 12,7MM 4P 33/16P	UN	270	L2	Utilização livre depósito INVT	2,55	688,5
GA02	2G-06-03A	403763	PRENSA CABO 1P AL C/BUCHA NEOP	UN	690	L2	Utilização livre depósito INVT	11,78	8128,2
GA02	2G-06-03A	405063	PARAFUSO M8X50MM CAB CHATA FEND PHILLIPS	UN	1760	L2	Utilização livre depósito INVT	0,16	281,6
GA02	2G-06-03A	405481	TERMINAL COMPRESSAO OLHAL ESTANHAD 70MM2	UN	489	L2	Utilização livre depósito INVT	3,18	1555,02
GA02	2G-06-03B	401096	PARAFUSO CAB ABA AC PESC QD 5/8X2.1/2P	UN	151	L2	Utilização livre depósito INVT	8,04	1214,04
GA02	2G-06-03B	401120	LUVA EMENDA COMPR AL 240MM2	UN	16	L2	Utilização livre depósito INVT	11,69	187,04
GA02	2G-06-03B	401455	CONECTOR PARALELO AL 1/0-336,4CA/CAA	UN	32	L2	Utilização livre depósito INVT	0,01	0,32
GA02	2G-06-03B	401933	PARAFUSO SXT 7/16 S/PORCA	UN	356	L2	Utilização livre depósito INVT	0,97	345,32
GA02	2G-06-03B	402128	PARAFUSO CAB SXT LIGA AC 1/2X1.1/2P	UN	1559	L2	Utilização livre depósito INVT	9,29	14483,11
GA02	2G-06-03B	403709	LUVA EMENDA COMPR CU 120MM2	UN	116	L2	Utilização livre depósito INVT	3,92	454,72
GA02	2G-06-03B	403849	PRENSA CABO 3/4P AL C/BUCHA NEOP	UN	89	L2	Utilização livre depósito INVT	5,68	505,52
GA02	2G-06-03B	403945	LUVA PRE-ISOLADA EMEND CABO 2,5MM2 COMPR	UN	1144	L2	Utilização livre depósito INVT	25,26	28897,44
GA02	2G-06-03B	404737	TERMINAL CHAVE SEC 1F 15KV 35-120MM2	CJ	6	L2	Utilização livre depósito INVT	112	672
GA02	2G-06-03B	404743	LUVA EMENDA CABO ISOLADO 10MM	UN	110	L2	Utilização livre depósito INVT	1,64	180,4
GA02	2G-06-03B	404744	LUVA EMENDA CABO ISOLADO 16MM	UN	273	L2	Utilização livre depósito INVT	2,21	603,33
GA02	2G-06-03B	405482	TERMINAL COMPRESSAO OLHAL ESTANHAD 95MM2	UN	186	L2	Utilização livre depósito INVT	11,74	2183,64
GA02	2G-06-03B	405484	LUVA EMENDA CABO AL COB 70MM2	UN	237	L2	Utilização livre depósito INVT	12,16	2881,92
GA02	2G-06-03B	406534	TERMINAL GARFO PRÉ-ISOL. 4MMx6MM	UN	500	L2	Utilização livre depósito INVT	0,37	185
GA02	2G-06-03C	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-03D	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-04A	401132	PARAFUSO CAB SXT AC 3/8X1.1/2P UNC	UN	1942	L2	Utilização livre depósito INVT	0,44	854,48
GA02	2G-06-04A	402067	ARRUELA PARAF SXT 3/8P	UN	6848	L2	Utilização livre depósito INVT	0,1	684,8
GA02	2G-06-04A	402431	PARAFUSO CAB SXT AC 7/16X1.1/4P	UN	1920	L2	Utilização livre depósito INVT	1,2	2304
GA02	2G-06-04A	404287	PARAFUSO CAB SXT COBRE ESTANHADO 12X45MM	UN	247	L2	Utilização livre depósito INVT	13,86	3423,42
GA02	2G-06-04B	400017	TERMINAL PRE ISOL PINO TUBULAR 95MM2 AZ	UN	50	L2	Utilização livre depósito INVT	2,03	101,5
GA02	2G-06-04B	400022	TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM	UN	13759	L2	Utilização livre depósito INVT	0,67	9218,53
GA02	2G-06-04B	401358	TERMINAL OLHAL COMP P/ CABO COBRE 95MM	UN	39	L2	Utilização livre depósito INVT	2,39	93,21
GA02	2G-06-04B	402005	TERMINAL COMPRESSAO OLHAL 120MM2 1F	UN	2036	L2	Utilização livre depósito INVT	5,84	11890,24
GA02	2G-06-04B	402165	ARRUELA RED ELET RIG AL 1/2P ROS NPT	UN	400	L2	Utilização livre depósito INVT	1,11	444
GA02	2G-06-04B	402456	TERMINAL OLHAL 4MM2 AM	UN	1781	L2	Utilização livre depósito INVT	0,78	1389,18
GA02	2G-06-04B	402783	LUVA PRE-ISOLADA EMENDA CABO CU 6,0MM2	UN	1249	L2	Utilização livre depósito INVT	0,18	224,82
GA02	2G-06-04B	402888	TERMINAL PRE-ISOLADO ENC AM 4-6MM2	UN	1148	L2	Utilização livre depósito INVT	0,2	229,6
GA02	2G-06-04B	402902	TERMINAL PRE-ISOL ENC MACH 1,5-2,5MM2 AZ	UN	1248	L2	Utilização livre depósito INVT	0,19	237,12
GA02	2G-06-04B	404031	ANILHA NUMERO "1" 4-16MM	UN	2721	L2	Utilização livre depósito INVT	0,08	217,68
GA02	2G-06-04B	404224	TERMINAL ISOL TIPO PINO 2,5MM AZ	UN	900	L2	Utilização livre depósito INVT	0,12	108
GA02	2G-06-04B	404250	TERMINAL PINO TUBULAR 4,0MM2	UN	3297	L2	Utilização livre depósito INVT	0,36	1186,92
GA02	2G-06-04B	404441	TERMINAL PRE-ISOL PINO 6MM2 LING OLHAL	UN	1159	L2	Utilização livre depósito INVT	0,75	869,25
GA02	2G-06-04B	405490	TERMINAL COMPRESSAO OLHAL ESTAN 25MM2 M6	UN	3718	L2	Utilização livre depósito INVT	2,61	9703,98
GA02	2G-06-04B	406533	TERMINAL TIPO OLHAL PRÉ-ISOL. 4MMx6MM AM	UN	67	L2	Utilização livre depósito INVT	0,01	0,67
GA02	2G-06-04B	408877	TERMINAL COBRE FEMEA 1.5-2.5MM	UN	1633	L2	Utilização livre depósito INVT	0,46	751,18
GA02	2G-06-04C	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-04D	403409	RELIGADOR 3F AUTOMATICO 15KV 630A 12,5kA	UN	2	L2	Utilização livre depósito INVT	57529,13	115058,26
GA02	2G-06-04E	400736	CAPA PROTETORA CONEC CUNHA 15KV AZ/BR	UN	1566	L2	Utilização livre depósito INVT	28,53	44677,98
GA02	2G-06-04E	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	2250	L2	Utilização livre depósito INVT	10,04	22590
GA02	2G-06-05A	402287	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	1461	L2	Utilização livre depósito INVT	10,87	15881,07
GA02	2G-06-05A	800499	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	2563	F3	Utilização livre depósito CUST	9,42	24143,46
GA02	2G-06-05B	401004	RELIGADOR 1F AUTOMAT 7,96 KV 100A 6,3kA	UN	1	L2	Utilização livre depósito INVT	21987,01	21987,01
GA02	2G-06-05B	401620	LACO PREF ROLD CA 2/0AWG LJ	UN	2138	L2	Utilização livre depósito INVT	2,91	6221,58
GA02	2G-06-05B	407130	RELIGADOR 1F AUTOMATICO 15KV 200A 6,3kA	PEÇ	9	L2	Utilização livre depósito INVT	14945,42	134508,78
GA02	2G-06-05C	400635	CONECTOR CUNHA 6,20-11,32MMX1, 36-5,10MM	UN	98	L2	Utilização livre depósito INVT	1,74	170,52
GA02	2G-06-05C	402672	ARAME GALV 14AWG	UN	450	L2	Utilização livre depósito INVT	23,11	10399,5
GA02	2G-06-05C	404011	BUCHA PVC DIAMETRO  1 POL  COM ARRUELA	UN	5552	L2	Utilização livre depósito INVT	1,73	9604,96
GA02	2G-06-05D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	4500	L2	Utilização livre depósito INVT	10,04	45180
GA02	2G-06-06A	400665	GRAMPO ANCOR CUNHA AL 50MM2 400DAN	UN	2	L2	Utilização livre depósito INVT	26,89	53,78
GA02	2G-06-06A	402374	GRAMPO ANCOR CUNHA AL 35MM2 400DAN	UN	553	L2	Utilização livre depósito INVT	20,54	11358,62
GA02	2G-06-06B	400651	GRAMPO ANCOR CABO 477MCM 8000KGF	UN	1151	L2	Utilização livre depósito INVT	6,84	7872,84
GA02	2G-06-06B	400667	ALCA PREFORM COND CONC 10MM2	UN	594	L2	Utilização livre depósito INVT	2,36	1401,84
GA02	2G-06-06C	401952	LACO PREF TOPO DUPLO CA 336,4MCM VM	UN	1210	L2	Utilização livre depósito INVT	2,18	2637,8
GA02	2G-06-06D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	4950	L2	Utilização livre depósito INVT	10,04	49698
GA02	2G-06-07A	400972	PARAFUSO OLH AC 5/8P 800MM	UN	129	L2	Utilização livre depósito INVT	25,36	3271,44
GA02	2G-06-07A	402401	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	1262	L2	Utilização livre depósito INVT	26,28	33165,36
GA02	2G-06-07B	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	1215	L2	Utilização livre depósito INVT	10,04	12198,6
GA02	2G-06-07B	403647	ALCA PREFORM CABO CONC 3X95 +70	UN	439	L2	Utilização livre depósito INVT	20,49	8995,11
GA02	2G-06-07C	401105	LACO LATERAL DUPLO 4/0AWG	UN	2200	L2	Utilização livre depósito INVT	3,21	7062
GA02	2G-06-07D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-08A	400678	ALCA PREFORM SERV 35MM2 45MM2	UN	7687	L2	Utilização livre depósito INVT	1,09	8378,83
GA02	2G-06-08A	400942	PARAFUSO CAB ABA PESC QD AC 16MM 70MM	UN	11748	L2	Utilização livre depósito INVT	4,68	54980,64
GA02	2G-06-08A	401853	HASTE ANCORA AC 600MM 16MM 5000DAN	UN	285	L2	Utilização livre depósito INVT	27,72	7900,2
GA02	2G-06-08B	403045	BUCHA C/ARRUELA PVC 1.1/2P	UN	6200	L2	Utilização livre depósito INVT	3,59	22258
GA02	2G-06-08C	401105	LACO LATERAL DUPLO 4/0AWG	UN	2570	L2	Utilização livre depósito INVT	3,21	8249,7
GA02	2G-06-08D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-09A	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	559	L2	Utilização livre depósito INVT	10,04	5612,36
GA02	2G-06-09B	400848	LACO PREF DUPLO LATERAL 1/0AWG	UN	500	L2	Utilização livre depósito INVT	6,5	3250
GA02	2G-06-09B	403515	ABRACADEIRA BAP 3 1200MMX381MM PARAF	UN	2240	L2	Utilização livre depósito INVT	13,85	31024
GA02	2G-06-09B	800093	LACO PREF LATERAL DUPLO CA/CAA 336,4MCM	UN	490	F3	Utilização livre depósito CUST	3,42	1675,8
GA02	2G-06-09C	400351	ALCA PREFORM SERV 1X16+16MM2	UN	4613	L2	Utilização livre depósito INVT	0,94	4336,22
GA02	2G-06-09C	402374	GRAMPO ANCOR CUNHA AL 35MM2 400DAN	UN	1680	L2	Utilização livre depósito INVT	20,54	34507,2
GA02	2G-06-09D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-10A	400192	PARAFUSO CAB QD AC 16MM 250MM	UN	3217	L2	Utilização livre depósito INVT	14,51	46678,67
GA02	2G-06-10B	400860	LUVA EMENDA PREFORMADA LS -0118	UN	1920	L2	Utilização livre depósito INVT	9,45	18144
GA02	2G-06-10C	401827	ALCA PREFORM SERV 10MM2 3,7-4,1MM2	UN	23635	L2	Utilização livre depósito INVT	1,65	38997,75
GA02	2G-06-10C	403641	ALCA PREFORM CABO CONC  3X16 + 16	UN	1480	L2	Utilização livre depósito INVT	10,32	15273,6
GA02	2G-06-10D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-11A	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	1419	L2	Utilização livre depósito INVT	29,47	41817,93
GA02	2G-06-11B	400851	EMENDA PREF COND AL 2/0 AWG 1016MM	UN	700	L2	Utilização livre depósito INVT	22,43	15701
GA02	2G-06-11C	401608	PARA-RAIO DISTRIB POL 280V 10KA ISOL	UN	1571	L2	Utilização livre depósito INVT	50,42	79209,82
GA02	2G-06-11C	401840	LACO PREF ROLD CA 336,4 MCM LARANJA	UN	1280	L2	Utilização livre depósito INVT	2,35	3008
GA02	2G-06-11D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-12A	400954	PARAFUSO CAB QD MAQ AC 5/8X20P	UN	1040	L2	Utilização livre depósito INVT	18,95	19708
GA02	2G-06-12A	401155	PARAFUSO CAB QD AC 16MM 500MM	UN	1236	L2	Utilização livre depósito INVT	14,63	18082,68
GA02	2G-06-12B	401546	EMENDA PREF COND AL 2AWG 711MM	UN	1800	L2	Utilização livre depósito INVT	7,1	12780
GA02	2G-06-12B	404289	ABRACADEIRA U FE GALV 1 P	UN	8729	L2	Utilização livre depósito INVT	0,01	87,29
GA02	2G-06-12C	401916	LACO LATERAL PREF DUPLO 2/0AWG	UN	3224	L2	Utilização livre depósito INVT	3,08	9929,92
GA02	2G-06-12C	401952	LACO PREF TOPO DUPLO CA 336,4MCM VM	UN	2340	L2	Utilização livre depósito INVT	2,18	5101,2
GA02	2G-06-12D	403594	ALCA PREFORM CABO CONC  2X16 + 16	UN	5400	L2	Utilização livre depósito INVT	10,04	54216
GA02	2G-06-13A	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	413	L2	Utilização livre depósito INVT	25,76	10638,88
GA02	2G-06-13B	402374	GRAMPO ANCOR CUNHA AL 35MM2 400DAN	UN	1320	L2	Utilização livre depósito INVT	20,54	27112,8
GA02	2G-06-13B	403515	ABRACADEIRA BAP 3 1200MMX381MM PARAF	UN	2000	L2	Utilização livre depósito INVT	13,85	27700
