material,descricao,classe,periodo_necessidade,data_pedido,lead_time_dias,data_chegada,periodo_entrega,quantidade
801044,CINTA POSTE CIRC ACO 190MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,107
801047,ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,2489
801061,CONECTOR CUNHA CA 336 MCM CA 4/0 AWG,C,2026-06,01/06/2026,30,01/07/2026,2026-07,136
801062,LACO PREF ROLD CA 4/0AWG LJ,C,2026-08,01/08/2026,30,01/09/2026,2026-09,189
801064,PARAFUSO CAB ABA AC 10MM 115MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,3944
801064,PARAFUSO CAB ABA AC 10MM 115MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,2932
801066,PINO ISOLADOR POLIMERICO AC 15KV 145MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,20
801066,PINO ISOLADOR POLIMERICO AC 15KV 145MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,27
801068,CONECTOR PERF AL 35-150MM2 / 35-150MM2,C,2026-05,01/05/2026,30,01/06/2026,2026-06,128
801079,"CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY",C,2026-06,01/06/2026,30,01/07/2026,2026-07,2340
801083,PORCA SEXT AI304 3/8P UNC,C,2026-06,01/06/2026,30,01/07/2026,2026-07,403
801087,GANCHO OLHAL AC 17MM 5000KGF,C,2026-04,01/04/2026,30,01/05/2026,2026-05,1173
801087,GANCHO OLHAL AC 17MM 5000KGF,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1534
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-03,25/03/2026,30,24/04/2026,2026-04,315
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-04,01/04/2026,30,01/05/2026,2026-05,526
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-05,01/05/2026,30,01/06/2026,2026-06,800
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-06,01/06/2026,30,01/07/2026,2026-07,850
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-07,01/07/2026,30,01/08/2026,2026-08,1074
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-08,01/08/2026,30,01/09/2026,2026-09,800
801112,"CRUZETA POL FBV/RES PES 2400X112,5X90MM",B,2026-09,01/09/2026,30,01/10/2026,2026-10,50
801114,ELO FUSIVEL BOTAO DISTRIB K 20A 500MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,1812
801114,ELO FUSIVEL BOTAO DISTRIB K 20A 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1342
801128,GRAMPO ANCOR CABO 477MCM 8000KGF,C,2026-06,01/06/2026,30,01/07/2026,2026-07,80
801146,LACO LATERAL PREF DUPLO 2/0AWG,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1229
801164,PINO ISOLADOR POLIMERICO AC 15KV 200MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,884
801164,PINO ISOLADOR POLIMERICO AC 15KV 200MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,611
801178,"ARMACAO SEC PRESB 1EST 4,2MM ACO",C,2026-10,01/10/2026,30,01/11/2026,2026-11,6174
801185,"CABO  MULT 2X10+1X10 MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1336
801185,"CABO  MULT 2X10+1X10 MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1000
801186,OLHAL PARAFUSO AC 16MM 5000DAN,C,2026-04,01/04/2026,30,01/05/2026,2026-05,1503
801186,OLHAL PARAFUSO AC 16MM 5000DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2027
801189,"CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1816
801191,PARAFUSO CAB QD MAQ AC 5/8X6P,C,2026-10,01/10/2026,30,01/11/2026,2026-11,17
801195,"TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM",C,2026-10,01/10/2026,30,01/11/2026,2026-11,460
801199,ALCA PREFORM DIST 4/0 AWG 120MM2,C,2026-04,01/04/2026,30,01/05/2026,2026-05,1066
801199,ALCA PREFORM DIST 4/0 AWG 120MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1264
801215,CONECTOR DER CU 13-34MM2,C,2026-04,01/04/2026,30,01/05/2026,2026-05,601
801215,CONECTOR DER CU 13-34MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,727
801216,ELO FUSIVEL BOTAO DISTRIB K 50A 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1236
801220,ELO FUSIVEL BOTAO DISTRIB K 25A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,3270
801220,ELO FUSIVEL BOTAO DISTRIB K 25A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,4244
801223,CONECTOR PARAL AL RETA 954MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,100
801225,PARAFUSO OLH AC 5/8P 24P,C,2026-05,01/05/2026,30,01/06/2026,2026-06,466
801225,PARAFUSO OLH AC 5/8P 24P,C,2026-08,01/08/2026,30,01/09/2026,2026-09,383
801232,"CONECTOR CUNHA AM AL 336,4MCM 336,4MCM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1230
801232,"CONECTOR CUNHA AM AL 336,4MCM 336,4MCM",C,2026-09,01/09/2026,30,01/10/2026,2026-10,507
801233,ELO FUSIVEL BOTAO DISTRIB K 15A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,3743
801233,ELO FUSIVEL BOTAO DISTRIB K 15A 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1283
801237,CINTA POSTE CIRC ACO 140MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,46
801256,PERFIL U AC 76X900MM REDE COMPACTA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,86
801256,PERFIL U AC 76X900MM REDE COMPACTA,C,2026-07,01/07/2026,30,01/08/2026,2026-08,130
801272,"ALCA PREFORM DIST 2AWG 33,63MM2 660MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,7
801272,"ALCA PREFORM DIST 2AWG 33,63MM2 660MM",C,2026-09,01/09/2026,30,01/10/2026,2026-10,3
801274,CABO ELET ISOL CU PT 8AWG PVC 750V,C,2026-06,01/06/2026,30,01/07/2026,2026-07,574
801274,CABO ELET ISOL CU PT 8AWG PVC 750V,C,2026-09,01/09/2026,30,01/10/2026,2026-10,232
801277,ELO FUSIVEL K 50A,C,2026-08,01/08/2026,30,01/09/2026,2026-09,200
801303,ELO FUSIVEL BOTAO DISTRIB K 12A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1410
801305,"EMENDA PREF COND AL 300MCM 336,4MCM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,25
801305,"EMENDA PREF COND AL 300MCM 336,4MCM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,35
801313,PINO ISOLADOR AC 25X294X19MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2070
801313,PINO ISOLADOR AC 25X294X19MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1641
801346,CINTA POSTE CIRC ACO 220MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,124
801352,ELO FUSIVEL BOTAO DISTRIB K 10A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,6125
801352,ELO FUSIVEL BOTAO DISTRIB K 10A 500MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,1292
801373,CONECTOR PARAL AL 10AWG-1/0AWG,C,2026-04,01/04/2026,30,01/05/2026,2026-05,1021
801373,CONECTOR PARAL AL 10AWG-1/0AWG,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1279
801374,TERMINAL COMPRESSAO 95MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,138
801374,TERMINAL COMPRESSAO 95MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,106
801375,ELO FUSIVEL BOTAO DISTRIB H 5A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2909
801375,ELO FUSIVEL BOTAO DISTRIB H 5A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3296
801376,SUPORTE TRANSF POSTE MAD AC 15-75KV,C,2026-07,01/07/2026,30,01/08/2026,2026-08,374
801379,SELA CRUZETA POSTE AC 115MM 18MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,55
801379,SELA CRUZETA POSTE AC 115MM 18MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,69
801386,SUPORTE TRANSF POSTE DUP T AC 210X125MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,20
801386,SUPORTE TRANSF POSTE DUP T AC 210X125MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,14
801391,PARAFUSO CAB QD AC 16MM 2P 350MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,441
801391,PARAFUSO CAB QD AC 16MM 2P 350MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,521
801391,PARAFUSO CAB QD AC 16MM 2P 350MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,64
801400,"HASTE ATERRAMENTO CI AC 14,3X2438MM",C,2026-10,01/10/2026,30,01/11/2026,2026-11,14314
801593,SUPORTE TIPO T PARA CHAVE/PARA-RAIO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,25
801593,SUPORTE TIPO T PARA CHAVE/PARA-RAIO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,35
801612,ANEL AMAR SIL CZ 110MM 160MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,860
801612,ANEL AMAR SIL CZ 110MM 160MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1118
801664,"ARMACAO SEC PRESB 3EST 4,5MM ACO",C,2026-03,25/03/2026,30,24/04/2026,2026-04,690
801664,"ARMACAO SEC PRESB 3EST 4,5MM ACO",C,2026-07,01/07/2026,30,01/08/2026,2026-08,897
801720,DISPOSITIVO ANTI-QUEDA CARTUCHO,C,2026-06,01/06/2026,30,01/07/2026,2026-07,42
801826,ELO FUSIVEL BOTAO K 6A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1955
801826,ELO FUSIVEL BOTAO K 6A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3943
801834,ELO FUSIVEL H 1A 500MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,57
801955,ELO FUSIVEL DISTRIB H 2A 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4275
801955,ELO FUSIVEL DISTRIB H 2A 500MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,295
802018,PRENSA-CABOS AL 1.3/4P,B,2026-03,25/03/2026,30,24/04/2026,2026-04,640
802018,PRENSA-CABOS AL 1.3/4P,B,2026-04,01/04/2026,30,01/05/2026,2026-05,160
802018,PRENSA-CABOS AL 1.3/4P,B,2026-05,01/05/2026,30,01/06/2026,2026-06,240
802018,PRENSA-CABOS AL 1.3/4P,B,2026-06,01/06/2026,30,01/07/2026,2026-07,240
802018,PRENSA-CABOS AL 1.3/4P,B,2026-07,01/07/2026,30,01/08/2026,2026-08,320
802018,PRENSA-CABOS AL 1.3/4P,B,2026-08,01/08/2026,30,01/09/2026,2026-09,240
802119,CURVA ELET PVC 90G 1P,C,2026-03,25/03/2026,30,24/04/2026,2026-04,225
802119,CURVA ELET PVC 90G 1P,C,2026-07,01/07/2026,30,01/08/2026,2026-08,295
802130,"BATERIA MED. 1/2AA 3,6V 1,2AH S/T",C,2026-05,01/05/2026,30,01/06/2026,2026-06,1400
802130,"BATERIA MED. 1/2AA 3,6V 1,2AH S/T",C,2026-08,01/08/2026,30,01/09/2026,2026-09,300
802138,"FITA ISOL ELET 19MMX20M 0,19MM VM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,16
802138,"FITA ISOL ELET 19MMX20M 0,19MM VM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,250
802141,"FITA ISOL ELET 19MMX20M 0,19MM AZ",C,2026-03,25/03/2026,30,24/04/2026,2026-04,10
802141,"FITA ISOL ELET 19MMX20M 0,19MM AZ",C,2026-07,01/07/2026,30,01/08/2026,2026-08,250
802142,FOLHA N/TEC FIB SINT S-ULT FIN 134X240MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,1000
802145,LIMPA CONTATO SPRAY 300ML,C,2026-06,01/06/2026,30,01/07/2026,2026-07,118
802147,"MUFLA POLIM TERM 8,7/15KV 240-630MM2",C,2026-05,01/05/2026,30,01/06/2026,2026-06,60
802158,"FITA ISOL ELET 19MMX20M 0,19MM BR",C,2026-03,25/03/2026,30,24/04/2026,2026-04,10
802158,"FITA ISOL ELET 19MMX20M 0,19MM BR",C,2026-07,01/07/2026,30,01/08/2026,2026-08,250
802159,"TINTA ESM SINTE VERM SECAGEM RAP 3,6L",C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
802160,"TINTA ESM SINT PT ACAB FOS AUT 3,6L",C,2026-04,01/04/2026,30,01/05/2026,2026-05,10
802163,TRINCHA CERDA NR2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,100
802166,LUBRIFICANTE ANTICORROSIVO SPRAY 300ML,C,2026-05,01/05/2026,30,01/06/2026,2026-06,210
802166,LUBRIFICANTE ANTICORROSIVO SPRAY 300ML,C,2026-06,01/06/2026,30,01/07/2026,2026-07,195
802167,SELANTE ADESIVO SIL INC 300ML,C,2026-06,01/06/2026,30,01/07/2026,2026-07,60
802178,MARCADOR IND PLAS 60ML MET ESF 3MM AM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,36
802178,MARCADOR IND PLAS 60ML MET ESF 3MM AM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,12
802203,"FITA ISOL ELET 19MMX20M 0,19MM VD",C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
802232,ALICATE UNIVERSAL 160MM C/ ISOLAMENTO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
802232,ALICATE UNIVERSAL 160MM C/ ISOLAMENTO,C,2026-08,01/08/2026,30,01/09/2026,2026-09,6
802245,SEPARADOR FASE BT  4/0 AWG 700 MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,85
802245,SEPARADOR FASE BT  4/0 AWG 700 MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,113
802246,CONECTOR PERF 50-185MM2 15KV COM ESTRIBO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,50
802246,CONECTOR PERF 50-185MM2 15KV COM ESTRIBO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,54
802249,CONECTOR CHAVE SEC 1P FACA CU 10-300MM2,C,2026-10,01/10/2026,30,01/11/2026,2026-11,81
802303,BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV,C,2026-05,01/05/2026,30,01/06/2026,2026-06,39
802303,BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV,C,2026-08,01/08/2026,30,01/09/2026,2026-09,30
802387,CANETA CORRETIVA MULTIUSO 8ML,C,2026-10,01/10/2026,30,01/11/2026,2026-11,20
802464,CLIPE ACO NIQ N 4/0 CX 50UN,C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
802464,CLIPE ACO NIQ N 4/0 CX 50UN,C,2026-10,01/10/2026,30,01/11/2026,2026-11,10
802479,LUVA ELET PVC RIG PT 1,C,2026-03,25/03/2026,30,24/04/2026,2026-04,285
802479,LUVA ELET PVC RIG PT 1,C,2026-07,01/07/2026,30,01/08/2026,2026-08,373
802539,ESTILETE LARG 8MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,30
802637,"PASTA PLAST FINA ABAS ELAS 24,5X34CM",C,2026-10,01/10/2026,30,01/11/2026,2026-11,30
802656,PASTA SUSP PP 361X240MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,200
802766,VISOR PASTA SUSPENSA PP 80X30MM CX 50UN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,110
802837,FAROLETE MAO CAPIVARA 12V CABO 5M,C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
802911,SACO P/LIMPEZA ALG 80X55CM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,3
802992,CINTA POSTE CIRC ACO 365MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,55
802992,CINTA POSTE CIRC ACO 365MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,74
803028,LUVA EMENDA COMPR COBRE NU 95MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,200
803075,LIXA FERRO 20X28.5CM GRAO 220,C,2026-06,01/06/2026,30,01/07/2026,2026-07,200
803076,DESENGRAXANTE LIQUI CONCENTRADO 5L,C,2026-05,01/05/2026,30,01/06/2026,2026-06,230
803078,ROLO PINTURA  LA  23CM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,100
803080,"TINTA ESM SINTE AMARELO SEC RAP 3,6L",C,2026-04,01/04/2026,30,01/05/2026,2026-05,22
803083,DISSOLVENTE THINNER 5L,C,2026-04,01/04/2026,30,01/05/2026,2026-05,240
803083,DISSOLVENTE THINNER 5L,C,2026-06,01/06/2026,30,01/07/2026,2026-07,75
803084,ROLO PINTURA PELO DE CARNEIRO  150MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,100
803085,ROLO PINTURA PELO CARNEIRO 90MM C/ CABO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,160
803086,TRINCHA COM CERDAS DE NYLON TAMANHO 3,C,2026-03,25/03/2026,30,24/04/2026,2026-04,60
803100,SUPORTE AFAST HORIZ C/PRENSA REDE 15KV,C,2026-05,01/05/2026,30,01/06/2026,2026-06,43
803100,SUPORTE AFAST HORIZ C/PRENSA REDE 15KV,C,2026-08,01/08/2026,30,01/09/2026,2026-09,33
803123,"LAMINA SERRA ACO RAP 300X13MM 0,65MM 24D",C,2026-04,01/04/2026,30,01/05/2026,2026-05,9
803128,"ABRACADEIRA NYLON 150MMX3,5MM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
803129,ABRACADEIRA NYLON 5MMX300MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,900
803142,TERCADO COM CABO DE MADEIRA 28 (70CM),C,2026-06,01/06/2026,30,01/07/2026,2026-07,24
803146,"MOTOPODA 131 1,4KW 36,3CIL CAP 530ML",C,2026-05,01/05/2026,30,01/06/2026,2026-06,6
803148,CONECTOR CUNHA C/ESTRIBO 95-120MM2 2 AWG,C,2026-03,25/03/2026,30,24/04/2026,2026-04,25
803148,CONECTOR CUNHA C/ESTRIBO 95-120MM2 2 AWG,C,2026-07,01/07/2026,30,01/08/2026,2026-08,35
803151,SUPORTE AUXILIAR P/BRACO TIPO C,C,2026-03,25/03/2026,30,24/04/2026,2026-04,24
803151,SUPORTE AUXILIAR P/BRACO TIPO C,C,2026-07,01/07/2026,30,01/08/2026,2026-08,28
803158,SUPORTE TRANSF POSTE CIRC AC 230MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,88
803176,"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1460
803176,"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8",C,2026-07,01/07/2026,30,01/08/2026,2026-08,2277
803176,"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8",C,2026-10,01/10/2026,30,01/11/2026,2026-11,22
803196,"CONECTOR FIBRA OPTICA CLICK  POF 2,2MM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1374
803206,"TERMINAL PRE ISOLADO TIPO PINO 2,5MM AZ",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1640
803206,"TERMINAL PRE ISOLADO TIPO PINO 2,5MM AZ",C,2026-10,01/10/2026,30,01/11/2026,2026-11,820
803245,CINTA POSTE DUPLO T ACO 230X125MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,5
803245,CINTA POSTE DUPLO T ACO 230X125MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,9
803250,CONVERSOR DE FIBRA MONOMODO SM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,25
803254,BATERIA 12VCC SEL 24-28AH ISENTA MANUT,C,2026-03,25/03/2026,30,24/04/2026,2026-04,117
803254,BATERIA 12VCC SEL 24-28AH ISENTA MANUT,C,2026-07,01/07/2026,30,01/08/2026,2026-08,152
803324,CONECTOR ATERR 35 A 95MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,42
803339,CINTA POSTE CIRC ACO 210MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,102
803339,CINTA POSTE CIRC ACO 210MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,43
803344,CONECTOR PERFUR 50-185MM MED TENSAO 15KV,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2553
803367,EMENDA PREF COND AL 2/0 AWG 1016MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,716
803367,EMENDA PREF COND AL 2/0 AWG 1016MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,864
803368,EMENDA PREF COND AL 1/0 AWG 965MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,832
803368,EMENDA PREF COND AL 1/0 AWG 965MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,974
803378,CINTA POSTE CIRC ACO 265MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,53
803378,CINTA POSTE CIRC ACO 265MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,67
803443,PACOTE ESTOPA ALG ESP BR LIMP,C,2026-05,01/05/2026,30,01/06/2026,2026-06,500
803452,ESPACADOR LOSANG CLASSE 15KV C/ GARRAS,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1596
803452,ESPACADOR LOSANG CLASSE 15KV C/ GARRAS,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2257
803456,TERMINAL ELET 507MM2  COMP DUPLA,C,2026-05,01/05/2026,30,01/06/2026,2026-06,100
803461,TERMINAL CHAVE SEC 1F 35-185MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,805
803461,TERMINAL CHAVE SEC 1F 35-185MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1049
803470,PONTALETE FBV 100MM 6M,A,2026-03,25/03/2026,30,24/04/2026,2026-04,396
803470,PONTALETE FBV 100MM 6M,A,2026-04,01/04/2026,30,01/05/2026,2026-05,224
803470,PONTALETE FBV 100MM 6M,A,2026-05,01/05/2026,30,01/06/2026,2026-06,336
803470,PONTALETE FBV 100MM 6M,A,2026-06,01/06/2026,30,01/07/2026,2026-07,336
803470,PONTALETE FBV 100MM 6M,A,2026-07,01/07/2026,30,01/08/2026,2026-08,448
803470,PONTALETE FBV 100MM 6M,A,2026-08,01/08/2026,30,01/09/2026,2026-09,7560
803470,PONTALETE FBV 100MM 6M,A,2026-10,01/10/2026,30,01/11/2026,2026-11,7224
803497,BROCA ACO PARA METAL  6MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
803497,BROCA ACO PARA METAL  6MM2,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
803498,BROCA ACO PARA METAL  8MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
803498,BROCA ACO PARA METAL  8MM2,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
803499,BROCA ACO PARA METAL  10MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
803499,BROCA ACO PARA METAL  10MM2,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
803509,CONECTOR PARALELO CABO CAA 477 MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,160
803510,GRAMPO ANCORAGEM  CORDOALHA  5/16,C,2026-06,01/06/2026,30,01/07/2026,2026-07,95
803558,GRAMPO TENSÃO 90° CORDOALHA  AÇO 5/16,C,2026-06,01/06/2026,30,01/07/2026,2026-07,95
803559,GRAMPO SUSP MONOART 5 A 11 CORDOALHA5/16,C,2026-06,01/06/2026,30,01/07/2026,2026-07,40
803579,PARAFUSO AUTO BROC FLANG PHILIPS 4.2X25M,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1375
803593,DPS CLASSE II VCL SLIM - 15KA - 275V,C,2026-06,01/06/2026,30,01/07/2026,2026-07,400
803598,BATERIA PARA TERMOVISORES 7.2V,C,2026-05,01/05/2026,30,01/06/2026,2026-06,4
803637,BROCA 12MM PARA FERRO,C,2026-06,01/06/2026,30,01/07/2026,2026-07,20
803643,FLUXO PARA SOLDA DE PRATA 250G,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
803646,"PILHA MÉDIA ALCALINA TIPO C 1,5 V",C,2026-06,01/06/2026,30,01/07/2026,2026-07,100
803647,SOPRADOR TÉRMICO 1800W 220V,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2
803692,"TALHA MANUAL DE ALAVANCA CAPACIDADE 0,75",C,2026-06,01/06/2026,30,01/07/2026,2026-07,12
803748,DILUENTE ORGANICO COMPOSTO P/ EQUIP 5L,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
803749,TINTA DIELETRICA CVP P/ EQUIPAMENTOS,C,2026-03,25/03/2026,30,24/04/2026,2026-04,30
803810,ALICATE DE CORTE DIAGONAL 6,C,2026-03,25/03/2026,30,24/04/2026,2026-04,34
803813,ALICATE DESENCAPADOR DE FIO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,11
803814,ALICATE UNIVERSAL 8,C,2026-03,25/03/2026,30,24/04/2026,2026-04,58
803816,BALDE DE LONA PARA IÇAR FERRAMENTAS,C,2026-05,01/05/2026,30,01/06/2026,2026-06,64
803828,JOGO DE CHAVE ALLEN  EM T ISOLADA,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
803830,JOGO CHAVES SOQUETE ESTRIADA COM 18 PÇS,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
803840,CHAVE AJUSTÁVEL 8 ISOLADA 1000V 203MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
803866,LANTERNA TATICA DE LONGO ALCANCE,C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
803874,RELE FALTA DE FASE 2NA+2NF 125 VCC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,40
803907,CABO DE AÇO REVESTIDOS DE COBRE 35MM²,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1599
803920,COLA INSTANT P/ BORRACHA NITRÍLICA 100 G,C,2026-05,01/05/2026,30,01/06/2026,2026-06,48
803921,"CORDÃO BORRACHA NITRILICA 12,7MM COM ABA",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1800
803925,"JUNTA INF NITRILICA 1,3KV 160A 33X45X4MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1500
803926,"JUNTA INF NITRILICA 1,3KV 400A 48X60X4MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1000
803927,"JUNTA INF NITRILICA 1,3KV 800A 67X80X6MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,800
803929,"JUNTA SUP NITRI 1,3KV 160A 10X24X30X4 MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1500
803961,"JUNTA SUP NITRI 1,3KV 400A 16X36X42X4 MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1800
803962,"JUNTA SUP NITRI 1,3KV 800A 27X47X55X4 MM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,800
803968,TINTA ESMALTE SINTÉTICO 900 ML PRETO N 1,C,2026-03,25/03/2026,30,24/04/2026,2026-04,30
